,iat,lt,tot,pt,name,mean,uf
634,75.0,30.0,25.0,60.0,HoldingQueueWaitingTime:mean,0.0,0.7333333333333333
635,75.0,30.0,25.0,60.0,ParkedPlanes:mean,0.5000024999875,0.7333333333333333
636,75.0,30.0,25.0,60.0,Runwayutilization:last,0.7333246223732099,0.7333333333333333
637,75.0,30.0,25.0,75.0,AirportResponseTime:mean,130.0,0.7333333333333333
638,75.0,30.0,25.0,75.0,DepartQueueSize:mean,0.5,0.7333333333333333
639,75.0,30.0,25.0,75.0,DepartQueueWaitingTime:mean,0.0,0.7333333333333333
640,75.0,30.0,25.0,75.0,HoldingQueueSize:mean,0.0,0.7333333333333333
641,75.0,30.0,25.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.7333333333333333
642,75.0,30.0,25.0,75.0,ParkedPlanes:mean,0.5000024999875,0.7333333333333333
643,75.0,30.0,25.0,75.0,Runwayutilization:last,0.7333246223732099,0.7333333333333333
644,75.0,30.0,25.0,90.0,AirportResponseTime:mean,145.0,0.7333333333333333
645,75.0,30.0,25.0,90.0,DepartQueueSize:mean,0.0,0.7333333333333333
646,75.0,30.0,25.0,90.0,DepartQueueWaitingTime:mean,0.0,0.7333333333333333
647,75.0,30.0,25.0,90.0,HoldingQueueSize:mean,0.0,0.7333333333333333
648,75.0,30.0,25.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.7333333333333333
649,75.0,30.0,25.0,90.0,ParkedPlanes:mean,1.4999975000125,0.7333333333333333
650,75.0,30.0,25.0,90.0,Runwayutilization:last,0.73332315575232,0.7333333333333333
651,75.0,30.0,30.0,60.0,AirportResponseTime:mean,135.0,0.8
652,75.0,30.0,30.0,60.0,DepartQueueSize:mean,0.5,0.8
653,75.0,30.0,30.0,60.0,DepartQueueWaitingTime:mean,15.0,0.8
654,75.0,30.0,30.0,60.0,HoldingQueueSize:mean,0.0,0.8
655,75.0,30.0,30.0,60.0,HoldingQueueWaitingTime:mean,0.0,0.8
656,75.0,30.0,30.0,60.0,ParkedPlanes:mean,0.5000024999875,0.8
657,75.0,30.0,30.0,60.0,Runwayutilization:last,0.7999896001872,0.8
658,75.0,30.0,30.0,75.0,AirportResponseTime:mean,135.0,0.8
659,75.0,30.0,30.0,75.0,DepartQueueSize:mean,0.5,0.8
660,75.0,30.0,30.0,75.0,DepartQueueWaitingTime:mean,0.0,0.8
661,75.0,30.0,30.0,75.0,HoldingQueueSize:mean,0.0,0.8
662,75.0,30.0,30.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.8
663,75.0,30.0,30.0,75.0,ParkedPlanes:mean,0.5000024999875,0.8
664,75.0,30.0,30.0,75.0,Runwayutilization:last,0.7999896001872,0.8
665,75.0,30.0,30.0,90.0,AirportResponseTime:mean,150.0,0.8
666,75.0,30.0,30.0,90.0,DepartQueueSize:mean,0.0,0.8
667,75.0,30.0,30.0,90.0,DepartQueueWaitingTime:mean,0.0,0.8
668,75.0,30.0,30.0,90.0,HoldingQueueSize:mean,0.4999975000125,0.8
669,75.0,30.0,30.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.8
670,75.0,30.0,30.0,90.0,ParkedPlanes:mean,1.4999975000125,0.8
671,75.0,30.0,30.0,90.0,Runwayutilization:last,0.7999880002399999,0.8
672,90.0,15.0,15.0,60.0,AirportResponseTime:mean,90.0,0.3333333333333333
673,90.0,15.0,15.0,60.0,DepartQueueSize:mean,0.0,0.3333333333333333
674,90.0,15.0,15.0,60.0,DepartQueueWaitingTime:mean,0.0,0.3333333333333333
675,90.0,15.0,15.0,60.0,HoldingQueueSize:mean,0.5,0.3333333333333333
676,90.0,15.0,15.0,60.0,HoldingQueueWaitingTime:mean,0.0,0.3333333333333333
677,90.0,15.0,15.0,60.0,ParkedPlanes:mean,0.5,0.3333333333333333
678,90.0,15.0,15.0,60.0,Runwayutilization:last,0.33333000003333,0.3333333333333333
679,90.0,15.0,15.0,75.0,AirportResponseTime:mean,120.0,0.3333333333333333
680,90.0,15.0,15.0,75.0,DepartQueueSize:mean,0.5,0.3333333333333333
681,90.0,15.0,15.0,75.0,DepartQueueWaitingTime:mean,15.0,0.3333333333333333
682,90.0,15.0,15.0,75.0,HoldingQueueSize:mean,0.0,0.3333333333333333
683,90.0,15.0,15.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.3333333333333333
684,90.0,15.0,15.0,75.0,ParkedPlanes:mean,0.5000024999875,0.3333333333333333
685,90.0,15.0,15.0,75.0,Runwayutilization:last,0.33333055559259,0.3333333333333333
686,90.0,15.0,15.0,90.0,AirportResponseTime:mean,120.0,0.3333333333333333
687,90.0,15.0,15.0,90.0,DepartQueueSize:mean,0.5,0.3333333333333333
688,90.0,15.0,15.0,90.0,DepartQueueWaitingTime:mean,0.0,0.3333333333333333
689,90.0,15.0,15.0,90.0,HoldingQueueSize:mean,0.0,0.3333333333333333
690,90.0,15.0,15.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.3333333333333333
691,90.0,15.0,15.0,90.0,ParkedPlanes:mean,0.5000024999875,0.3333333333333333
692,90.0,15.0,15.0,90.0,Runwayutilization:last,0.33333055559259,0.3333333333333333
693,90.0,15.0,20.0,60.0,AirportResponseTime:mean,106.25,0.3888888888888889
694,90.0,15.0,20.0,60.0,DepartQueueSize:mean,0.2,0.3888888888888889
695,90.0,15.0,20.0,60.0,DepartQueueWaitingTime:mean,3.75,0.3888888888888889
696,90.0,15.0,20.0,60.0,HoldingQueueSize:mean,0.42856897960583,0.3888888888888889
697,90.0,15.0,20.0,60.0,HoldingQueueWaitingTime:mean,7.49992500075,0.3888888888888889
698,90.0,15.0,20.0,60.0,ParkedPlanes:mean,0.5000024999875,0.3888888888888889
699,90.0,15.0,20.0,60.0,Runwayutilization:last,0.38888515437286,0.3888888888888889
700,90.0,15.0,20.0,75.0,AirportResponseTime:mean,125.0,0.3888888888888889
701,90.0,15.0,20.0,75.0,DepartQueueSize:mean,0.5,0.3888888888888889
702,90.0,15.0,20.0,75.0,DepartQueueWaitingTime:mean,15.0,0.3888888888888889
703,90.0,15.0,20.0,75.0,HoldingQueueSize:mean,0.0,0.3888888888888889
704,90.0,15.0,20.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.3888888888888889
705,90.0,15.0,20.0,75.0,ParkedPlanes:mean,0.5000024999875,0.3888888888888889
706,90.0,15.0,20.0,75.0,Runwayutilization:last,0.38888515437286,0.3888888888888889
707,90.0,15.0,20.0,90.0,AirportResponseTime:mean,125.0,0.3888888888888889
708,90.0,15.0,20.0,90.0,DepartQueueSize:mean,0.5,0.3888888888888889
709,90.0,15.0,20.0,90.0,DepartQueueWaitingTime:mean,0.0,0.3888888888888889
710,90.0,15.0,20.0,90.0,HoldingQueueSize:mean,0.0,0.3888888888888889
711,90.0,15.0,20.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.3888888888888889
712,90.0,15.0,20.0,90.0,ParkedPlanes:mean,0.5000024999875,0.3888888888888889
713,90.0,15.0,20.0,90.0,Runwayutilization:last,0.38888515437286,0.3888888888888889
714,90.0,15.0,25.0,60.0,AirportResponseTime:mean,113.3332,0.4444444444444444
715,90.0,15.0,25.0,60.0,DepartQueueSize:mean,0.24999812499531002,0.4444444444444444
716,90.0,15.0,25.0,60.0,DepartQueueWaitingTime:mean,3.3333,0.4444444444444444
717,90.0,15.0,25.0,60.0,HoldingQueueSize:mean,0.4000011999975999,0.4444444444444444
718,90.0,15.0,25.0,60.0,HoldingQueueWaitingTime:mean,9.9999,0.4444444444444444
719,90.0,15.0,25.0,60.0,ParkedPlanes:mean,0.5,0.4444444444444444
720,90.0,15.0,25.0,60.0,Runwayutilization:last,0.44443950622771,0.4444444444444444
721,90.0,15.0,25.0,75.0,AirportResponseTime:mean,130.0,0.4444444444444444
722,90.0,15.0,25.0,75.0,DepartQueueSize:mean,0.5,0.4444444444444444
723,90.0,15.0,25.0,75.0,DepartQueueWaitingTime:mean,15.0,0.4444444444444444
724,90.0,15.0,25.0,75.0,HoldingQueueSize:mean,0.0,0.4444444444444444
725,90.0,15.0,25.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.4444444444444444
726,90.0,15.0,25.0,75.0,ParkedPlanes:mean,0.5000024999875,0.4444444444444444
727,90.0,15.0,25.0,75.0,Runwayutilization:last,0.44443969142668,0.4444444444444444
728,90.0,15.0,25.0,90.0,AirportResponseTime:mean,130.0,0.4444444444444444
729,90.0,15.0,25.0,90.0,DepartQueueSize:mean,0.5,0.4444444444444444
730,90.0,15.0,25.0,90.0,DepartQueueWaitingTime:mean,0.0,0.4444444444444444
731,90.0,15.0,25.0,90.0,HoldingQueueSize:mean,0.0,0.4444444444444444
732,90.0,15.0,25.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.4444444444444444
733,90.0,15.0,25.0,90.0,ParkedPlanes:mean,0.5000024999875,0.4444444444444444
734,90.0,15.0,25.0,90.0,Runwayutilization:last,0.44443969142668,0.4444444444444444
735,90.0,15.0,30.0,60.0,AirportResponseTime:mean,120.0,0.5
736,90.0,15.0,30.0,60.0,DepartQueueSize:mean,0.33333333333333,0.5
737,90.0,15.0,30.0,60.0,DepartQueueWaitingTime:mean,7.5,0.5
738,90.0,15.0,30.0,60.0,HoldingQueueSize:mean,0.33333111112593,0.5
739,90.0,15.0,30.0,60.0,HoldingQueueWaitingTime:mean,7.49992500075,0.5
740,90.0,15.0,30.0,60.0,ParkedPlanes:mean,0.5000024999875,0.5
741,90.0,15.0,30.0,60.0,Runwayutilization:last,0.49999416675416997,0.5
742,90.0,15.0,30.0,75.0,AirportResponseTime:mean,135.0,0.5
743,90.0,15.0,30.0,75.0,DepartQueueSize:mean,0.5,0.5
744,90.0,15.0,30.0,75.0,DepartQueueWaitingTime:mean,15.0,0.5
745,90.0,15.0,30.0,75.0,HoldingQueueSize:mean,0.0,0.5
746,90.0,15.0,30.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.5
747,90.0,15.0,30.0,75.0,ParkedPlanes:mean,0.5000024999875,0.5
748,90.0,15.0,30.0,75.0,Runwayutilization:last,0.49999416675416997,0.5
749,90.0,15.0,30.0,90.0,AirportResponseTime:mean,135.0,0.5
750,90.0,15.0,30.0,90.0,DepartQueueSize:mean,0.5,0.5
751,90.0,15.0,30.0,90.0,DepartQueueWaitingTime:mean,0.0,0.5
752,90.0,15.0,30.0,90.0,HoldingQueueSize:mean,0.0,0.5
753,90.0,15.0,30.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.5
754,90.0,15.0,30.0,90.0,ParkedPlanes:mean,0.5000024999875,0.5
755,90.0,15.0,30.0,90.0,Runwayutilization:last,0.49999416675416997,0.5
756,90.0,20.0,15.0,60.0,AirportResponseTime:mean,106.66655,0.3888888888888889
757,90.0,20.0,15.0,60.0,DepartQueueSize:mean,0.24999812499531002,0.3888888888888889
758,90.0,20.0,15.0,60.0,DepartQueueWaitingTime:mean,6.6666,0.3888888888888889
759,90.0,20.0,15.0,60.0,HoldingQueueSize:mean,0.4000011999975999,0.3888888888888889
760,90.0,20.0,15.0,60.0,HoldingQueueWaitingTime:mean,4.99995,0.3888888888888889
761,90.0,20.0,15.0,60.0,ParkedPlanes:mean,0.5,0.3888888888888889
762,90.0,20.0,15.0,60.0,Runwayutilization:last,0.38888478399395005,0.3888888888888889
763,90.0,20.0,15.0,75.0,AirportResponseTime:mean,125.0,0.3888888888888889
764,90.0,20.0,15.0,75.0,DepartQueueSize:mean,0.5,0.3888888888888889
765,90.0,20.0,15.0,75.0,DepartQueueWaitingTime:mean,15.0,0.3888888888888889
766,90.0,20.0,15.0,75.0,HoldingQueueSize:mean,0.0,0.3888888888888889
767,90.0,20.0,15.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.3888888888888889
768,90.0,20.0,15.0,75.0,ParkedPlanes:mean,0.5000024999875,0.3888888888888889
769,90.0,20.0,15.0,75.0,Runwayutilization:last,0.38888570992070004,0.3888888888888889
770,90.0,20.0,15.0,90.0,AirportResponseTime:mean,125.0,0.3888888888888889
771,90.0,20.0,15.0,90.0,DepartQueueSize:mean,0.5,0.3888888888888889
772,90.0,20.0,15.0,90.0,DepartQueueWaitingTime:mean,0.0,0.3888888888888889
773,90.0,20.0,15.0,90.0,HoldingQueueSize:mean,0.0,0.3888888888888889
774,90.0,20.0,15.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.3888888888888889
775,90.0,20.0,15.0,90.0,ParkedPlanes:mean,0.5000024999875,0.3888888888888889
776,90.0,20.0,15.0,90.0,Runwayutilization:last,0.38888570992070004,0.3888888888888889
777,90.0,20.0,20.0,60.0,AirportResponseTime:mean,115.0,0.4444444444444444
778,90.0,20.0,20.0,60.0,DepartQueueSize:mean,0.33333333333333,0.4444444444444444
779,90.0,20.0,20.0,60.0,DepartQueueWaitingTime:mean,10.0,0.4444444444444444
780,90.0,20.0,20.0,60.0,HoldingQueueSize:mean,0.33333111112593,0.4444444444444444
781,90.0,20.0,20.0,60.0,HoldingQueueWaitingTime:mean,4.9999500005,0.4444444444444444
782,90.0,20.0,20.0,60.0,ParkedPlanes:mean,0.5000024999875,0.4444444444444444
783,90.0,20.0,20.0,60.0,Runwayutilization:last,0.44444024697421,0.4444444444444444
784,90.0,20.0,20.0,75.0,AirportResponseTime:mean,130.0,0.4444444444444444
785,90.0,20.0,20.0,75.0,DepartQueueSize:mean,0.5,0.4444444444444444
786,90.0,20.0,20.0,75.0,DepartQueueWaitingTime:mean,15.0,0.4444444444444444
787,90.0,20.0,20.0,75.0,HoldingQueueSize:mean,0.0,0.4444444444444444
788,90.0,20.0,20.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.4444444444444444
789,90.0,20.0,20.0,75.0,ParkedPlanes:mean,0.5000024999875,0.4444444444444444
790,90.0,20.0,20.0,75.0,Runwayutilization:last,0.44444024697421,0.4444444444444444
791,90.0,20.0,20.0,90.0,AirportResponseTime:mean,130.0,0.4444444444444444
792,90.0,20.0,20.0,90.0,DepartQueueSize:mean,0.5,0.4444444444444444
793,90.0,20.0,20.0,90.0,DepartQueueWaitingTime:mean,0.0,0.4444444444444444
794,90.0,20.0,20.0,90.0,HoldingQueueSize:mean,0.0,0.4444444444444444
795,90.0,20.0,20.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.4444444444444444
796,90.0,20.0,20.0,90.0,ParkedPlanes:mean,0.5000024999875,0.4444444444444444
797,90.0,20.0,20.0,90.0,Runwayutilization:last,0.44444024697421,0.4444444444444444
798,90.0,20.0,25.0,60.0,AirportResponseTime:mean,120.0,0.5
799,90.0,20.0,25.0,60.0,DepartQueueSize:mean,0.33333333333333,0.5
800,90.0,20.0,25.0,60.0,DepartQueueWaitingTime:mean,7.5,0.5
801,90.0,20.0,25.0,60.0,HoldingQueueSize:mean,0.33333111112593,0.5
802,90.0,20.0,25.0,60.0,HoldingQueueWaitingTime:mean,7.49992500075,0.5
803,90.0,20.0,25.0,60.0,ParkedPlanes:mean,0.5000024999875,0.5
804,90.0,20.0,25.0,60.0,Runwayutilization:last,0.49999472230139,0.5
805,90.0,20.0,25.0,75.0,AirportResponseTime:mean,135.0,0.5
806,90.0,20.0,25.0,75.0,DepartQueueSize:mean,0.5,0.5
807,90.0,20.0,25.0,75.0,DepartQueueWaitingTime:mean,15.0,0.5
808,90.0,20.0,25.0,75.0,HoldingQueueSize:mean,0.0,0.5
809,90.0,20.0,25.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.5
810,90.0,20.0,25.0,75.0,ParkedPlanes:mean,0.5000024999875,0.5
811,90.0,20.0,25.0,75.0,Runwayutilization:last,0.49999472230139,0.5
812,90.0,20.0,25.0,90.0,AirportResponseTime:mean,135.0,0.5
813,90.0,20.0,25.0,90.0,DepartQueueSize:mean,0.5,0.5
814,90.0,20.0,25.0,90.0,DepartQueueWaitingTime:mean,0.0,0.5
815,90.0,20.0,25.0,90.0,HoldingQueueSize:mean,0.0,0.5
816,90.0,20.0,25.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.5
817,90.0,20.0,25.0,90.0,ParkedPlanes:mean,0.5000024999875,0.5
818,90.0,20.0,25.0,90.0,Runwayutilization:last,0.49999472230139,0.5
819,90.0,20.0,30.0,60.0,AirportResponseTime:mean,125.0,0.5555555555555556
820,90.0,20.0,30.0,60.0,DepartQueueSize:mean,0.33333333333333,0.5555555555555556
821,90.0,20.0,30.0,60.0,DepartQueueWaitingTime:mean,5.0,0.5555555555555556
822,90.0,20.0,30.0,60.0,HoldingQueueSize:mean,0.33333111112593,0.5555555555555556
823,90.0,20.0,30.0,60.0,HoldingQueueWaitingTime:mean,9.999900001,0.5555555555555556
824,90.0,20.0,30.0,60.0,ParkedPlanes:mean,0.5000024999875,0.5555555555555556
825,90.0,20.0,30.0,60.0,Runwayutilization:last,0.55554913590233,0.5555555555555556
826,90.0,20.0,30.0,75.0,AirportResponseTime:mean,140.0,0.5555555555555556
827,90.0,20.0,30.0,75.0,DepartQueueSize:mean,0.5,0.5555555555555556
828,90.0,20.0,30.0,75.0,DepartQueueWaitingTime:mean,15.0,0.5555555555555556
829,90.0,20.0,30.0,75.0,HoldingQueueSize:mean,0.0,0.5555555555555556
830,90.0,20.0,30.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.5555555555555556
831,90.0,20.0,30.0,75.0,ParkedPlanes:mean,0.5000024999875,0.5555555555555556
832,90.0,20.0,30.0,75.0,Runwayutilization:last,0.55554913590233,0.5555555555555556
833,90.0,20.0,30.0,90.0,AirportResponseTime:mean,140.0,0.5555555555555556
834,90.0,20.0,30.0,90.0,DepartQueueSize:mean,0.5,0.5555555555555556
835,90.0,20.0,30.0,90.0,DepartQueueWaitingTime:mean,0.0,0.5555555555555556
836,90.0,20.0,30.0,90.0,HoldingQueueSize:mean,0.0,0.5555555555555556
837,90.0,20.0,30.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.5555555555555556
838,90.0,20.0,30.0,90.0,ParkedPlanes:mean,0.5000024999875,0.5555555555555556
839,90.0,20.0,30.0,90.0,Runwayutilization:last,0.55554913590233,0.5555555555555556
840,90.0,25.0,15.0,60.0,AirportResponseTime:mean,115.0,0.4444444444444444
841,90.0,25.0,15.0,60.0,DepartQueueSize:mean,0.33333333333333,0.4444444444444444
842,90.0,25.0,15.0,60.0,DepartQueueWaitingTime:mean,10.0,0.4444444444444444
843,90.0,25.0,15.0,60.0,HoldingQueueSize:mean,0.33333111112593,0.4444444444444444
844,90.0,25.0,15.0,60.0,HoldingQueueWaitingTime:mean,4.9999500005,0.4444444444444444
845,90.0,25.0,15.0,60.0,ParkedPlanes:mean,0.5000024999875,0.4444444444444444
846,90.0,25.0,15.0,60.0,Runwayutilization:last,0.44444080252173995,0.4444444444444444
847,90.0,25.0,15.0,75.0,AirportResponseTime:mean,130.0,0.4444444444444444
848,90.0,25.0,15.0,75.0,DepartQueueSize:mean,0.5,0.4444444444444444
849,90.0,25.0,15.0,75.0,DepartQueueWaitingTime:mean,15.0,0.4444444444444444
850,90.0,25.0,15.0,75.0,HoldingQueueSize:mean,0.0,0.4444444444444444
851,90.0,25.0,15.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.4444444444444444
852,90.0,25.0,15.0,75.0,ParkedPlanes:mean,0.5000024999875,0.4444444444444444
853,90.0,25.0,15.0,75.0,Runwayutilization:last,0.44444080252173995,0.4444444444444444
854,90.0,25.0,15.0,90.0,AirportResponseTime:mean,130.0,0.4444444444444444
855,90.0,25.0,15.0,90.0,DepartQueueSize:mean,0.5,0.4444444444444444
856,90.0,25.0,15.0,90.0,DepartQueueWaitingTime:mean,0.0,0.4444444444444444
857,90.0,25.0,15.0,90.0,HoldingQueueSize:mean,0.0,0.4444444444444444
858,90.0,25.0,15.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.4444444444444444
859,90.0,25.0,15.0,90.0,ParkedPlanes:mean,0.5000024999875,0.4444444444444444
860,90.0,25.0,15.0,90.0,Runwayutilization:last,0.44444080252173995,0.4444444444444444
861,90.0,25.0,20.0,60.0,AirportResponseTime:mean,120.0,0.5
862,90.0,25.0,20.0,60.0,DepartQueueSize:mean,0.33333333333333,0.5
863,90.0,25.0,20.0,60.0,DepartQueueWaitingTime:mean,7.5,0.5
864,90.0,25.0,20.0,60.0,HoldingQueueSize:mean,0.33333111112593,0.5
865,90.0,25.0,20.0,60.0,HoldingQueueWaitingTime:mean,7.49992500075,0.5
866,90.0,25.0,20.0,60.0,ParkedPlanes:mean,0.5000024999875,0.5
867,90.0,25.0,20.0,60.0,Runwayutilization:last,0.49999527784861,0.5
868,90.0,25.0,20.0,75.0,AirportResponseTime:mean,135.0,0.5
869,90.0,25.0,20.0,75.0,DepartQueueSize:mean,0.5,0.5
870,90.0,25.0,20.0,75.0,DepartQueueWaitingTime:mean,15.0,0.5
871,90.0,25.0,20.0,75.0,HoldingQueueSize:mean,0.0,0.5
872,90.0,25.0,20.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.5
873,90.0,25.0,20.0,75.0,ParkedPlanes:mean,0.5000024999875,0.5
874,90.0,25.0,20.0,75.0,Runwayutilization:last,0.49999527784861,0.5
875,90.0,25.0,20.0,90.0,AirportResponseTime:mean,135.0,0.5
876,90.0,25.0,20.0,90.0,DepartQueueSize:mean,0.5,0.5
877,90.0,25.0,20.0,90.0,DepartQueueWaitingTime:mean,0.0,0.5
878,90.0,25.0,20.0,90.0,HoldingQueueSize:mean,0.0,0.5
879,90.0,25.0,20.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.5
880,90.0,25.0,20.0,90.0,ParkedPlanes:mean,0.5000024999875,0.5
881,90.0,25.0,20.0,90.0,Runwayutilization:last,0.49999527784861,0.5
882,90.0,25.0,25.0,60.0,AirportResponseTime:mean,125.0,0.5555555555555556
883,90.0,25.0,25.0,60.0,DepartQueueSize:mean,0.33333333333333,0.5555555555555556
884,90.0,25.0,25.0,60.0,DepartQueueWaitingTime:mean,5.0,0.5555555555555556
885,90.0,25.0,25.0,60.0,HoldingQueueSize:mean,0.33333111112593,0.5555555555555556
886,90.0,25.0,25.0,60.0,HoldingQueueWaitingTime:mean,9.999900001,0.5555555555555556
887,90.0,25.0,25.0,60.0,ParkedPlanes:mean,0.5000024999875,0.5555555555555556
888,90.0,25.0,25.0,60.0,Runwayutilization:last,0.55554969144924,0.5555555555555556
889,90.0,25.0,25.0,75.0,AirportResponseTime:mean,140.0,0.5555555555555556
890,90.0,25.0,25.0,75.0,DepartQueueSize:mean,0.5,0.5555555555555556
891,90.0,25.0,25.0,75.0,DepartQueueWaitingTime:mean,15.0,0.5555555555555556
892,90.0,25.0,25.0,75.0,HoldingQueueSize:mean,0.0,0.5555555555555556
893,90.0,25.0,25.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.5555555555555556
894,90.0,25.0,25.0,75.0,ParkedPlanes:mean,0.5000024999875,0.5555555555555556
895,90.0,25.0,25.0,75.0,Runwayutilization:last,0.55554969144924,0.5555555555555556
896,90.0,25.0,25.0,90.0,AirportResponseTime:mean,140.0,0.5555555555555556
897,90.0,25.0,25.0,90.0,DepartQueueSize:mean,0.5,0.5555555555555556
898,90.0,25.0,25.0,90.0,DepartQueueWaitingTime:mean,0.0,0.5555555555555556
899,90.0,25.0,25.0,90.0,HoldingQueueSize:mean,0.0,0.5555555555555556
900,90.0,25.0,25.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.5555555555555556
901,90.0,25.0,25.0,90.0,ParkedPlanes:mean,0.5000024999875,0.5555555555555556
902,90.0,25.0,25.0,90.0,Runwayutilization:last,0.55554969144924,0.5555555555555556
903,90.0,25.0,30.0,60.0,AirportResponseTime:mean,130.0,0.6111111111111112
904,90.0,25.0,30.0,60.0,DepartQueueSize:mean,0.33333333333333,0.6111111111111112
905,90.0,25.0,30.0,60.0,DepartQueueWaitingTime:mean,2.5,0.6111111111111112
906,90.0,25.0,30.0,60.0,HoldingQueueSize:mean,0.33333111112593,0.6111111111111112
907,90.0,25.0,30.0,60.0,HoldingQueueWaitingTime:mean,12.49987500125,0.6111111111111112
908,90.0,25.0,30.0,60.0,ParkedPlanes:mean,0.5000024999875,0.6111111111111112
909,90.0,25.0,30.0,60.0,Runwayutilization:last,0.61110404332375,0.6111111111111112
910,90.0,25.0,30.0,75.0,AirportResponseTime:mean,145.0,0.6111111111111112
911,90.0,25.0,30.0,75.0,DepartQueueSize:mean,0.5,0.6111111111111112
912,90.0,25.0,30.0,75.0,DepartQueueWaitingTime:mean,15.0,0.6111111111111112
913,90.0,25.0,30.0,75.0,HoldingQueueSize:mean,0.0,0.6111111111111112
914,90.0,25.0,30.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.6111111111111112
915,90.0,25.0,30.0,75.0,ParkedPlanes:mean,0.5000024999875,0.6111111111111112
916,90.0,25.0,30.0,75.0,Runwayutilization:last,0.61110404332375,0.6111111111111112
917,90.0,25.0,30.0,90.0,AirportResponseTime:mean,145.0,0.6111111111111112
918,90.0,25.0,30.0,90.0,DepartQueueSize:mean,0.5,0.6111111111111112
919,90.0,25.0,30.0,90.0,DepartQueueWaitingTime:mean,0.0,0.6111111111111112
920,90.0,25.0,30.0,90.0,HoldingQueueSize:mean,0.0,0.6111111111111112
921,90.0,25.0,30.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.6111111111111112
922,90.0,25.0,30.0,90.0,ParkedPlanes:mean,0.5000024999875,0.6111111111111112
923,90.0,25.0,30.0,90.0,Runwayutilization:last,0.61110404332375,0.6111111111111112
924,90.0,30.0,15.0,60.0,AirportResponseTime:mean,135.0,0.5
925,90.0,30.0,15.0,60.0,DepartQueueSize:mean,0.5,0.5
926,90.0,30.0,15.0,60.0,DepartQueueWaitingTime:mean,30.0,0.5
927,90.0,30.0,15.0,60.0,HoldingQueueSize:mean,0.0,0.5
928,90.0,30.0,15.0,60.0,HoldingQueueWaitingTime:mean,0.0,0.5
929,90.0,30.0,15.0,60.0,ParkedPlanes:mean,0.5000024999875,0.5
930,90.0,30.0,15.0,60.0,Runwayutilization:last,0.49999583339583004,0.5
931,90.0,30.0,15.0,75.0,AirportResponseTime:mean,135.0,0.5
932,90.0,30.0,15.0,75.0,DepartQueueSize:mean,0.5,0.5
933,90.0,30.0,15.0,75.0,DepartQueueWaitingTime:mean,15.0,0.5
934,90.0,30.0,15.0,75.0,HoldingQueueSize:mean,0.0,0.5
935,90.0,30.0,15.0,75.0,HoldingQueueWaitingTime:mean,0.0,0.5
936,90.0,30.0,15.0,75.0,ParkedPlanes:mean,0.5000024999875,0.5
937,90.0,30.0,15.0,75.0,Runwayutilization:last,0.49999583339583004,0.5
938,90.0,30.0,15.0,90.0,AirportResponseTime:mean,135.0,0.5
939,90.0,30.0,15.0,90.0,DepartQueueSize:mean,0.5,0.5
940,90.0,30.0,15.0,90.0,DepartQueueWaitingTime:mean,0.0,0.5
941,90.0,30.0,15.0,90.0,HoldingQueueSize:mean,0.0,0.5
942,90.0,30.0,15.0,90.0,HoldingQueueWaitingTime:mean,0.0,0.5
943,90.0,30.0,15.0,90.0,ParkedPlanes:mean,0.5000024999875,0.5
944,90.0,30.0,15.0,90.0,Runwayutilization:last,0.49999583339583004,0.5
945,90.0,30.0,20.0,60.0,AirportResponseTime:mean,140.0,0.5555555555555556
946,90.0,30.0,20.0,60.0,DepartQueueSize:mean,0.5,0.5555555555555556
947,90.0,30.0,20.0,60.0,DepartQueueWaitingTime:mean,30.0,0.5555555555555556
948,90.0,30.0,20.0,60.0,HoldingQueueSize:mean,0.0,0.5555555555555556
949,90.0,30.0,20.0,60.0,HoldingQueueWaitingTime:mean,0.0,0.5555555555555556
950,90.0,30.0,20.0,60.0,ParkedPlanes:mean,0.5000024999875,0.5555555555555556
