"","x"
"1592",0.0500926
"1593",0.193237
"1594",0.062031
"1595",0.0954061
"1596",0.0657119
"1597",0.039688
"1598",0.216903
"1599",0.313115
"1600",0.0876014
"1601",0.0449746
"1602",0.0454364
"1603",0.0178964
"1604",0.141843
"1605",0.0876338
"1606",0.116965
"1607",0.218469
"1608",0.098588
"1609",0.24316
"1610",0.0759701
"1611",0.637656
"1612",0.0375484
"1613",0.0373846
"1614",0.0853823
"1615",0.115522
"1616",0.181675
"1617",0.0228669
"1618",0.321431
"1619",0.0529192
"1620",0.0424135
"1621",0.284411
"1622",0.340298
"1623",0.0743948
"1624",0.184344
"1625",0.346505
"1626",0.181061
"1627",0.240159
"1628",0.256416
"1629",0.428745
"1630",0.148067
"1631",0.0550089
"1632",0.0622575
"1633",0.0253618
"1634",0.302058
"1635",0.187435
"1636",0.382552
"1637",0.0183139
"1638",0.0704749
"1639",0.198114
"1640",0.0489232
"1641",0.197867
"1642",0.0139533
"1643",0.168044
"1644",0.286927
"1645",0.332702
"1646",0.272385
"1647",0.24015
"1648",0.0519282
"1649",0.174313
"1650",0.269287
"1651",0.0750472
"1652",0.1282
"1653",0.0792521
"1654",0.186486
"1655",0.348006
"1656",0.200417
"1657",0.387824
"1658",0.209047
"1659",0.178166
"1660",0.21714
"1661",0.0314228
"1662",0.460625
"1663",0.0210576
"1664",0.295415
"1665",0.0697363
"1666",0.260639
"1667",0.289813
"1668",0.226647
"1669",0.130681
"1670",0.161617
"1671",0.0326756
"1672",0.136856
"1673",0.516885
"1674",0.352415
"1675",0.0179913
"1676",0.102676
"1677",0.130015
"1678",0.103021
"1679",0.0846581
"1680",0.0831528
"1681",0.031793
"1682",0.356215
"1683",0.313135
"1684",0.0513537
"1685",0.34261
"1686",0.00867084
"1687",0.0338961
"1688",0.0949788
"1689",0.0869934
"1690",0.0524345
"1691",0.0289761
"1692",0.200371
"1693",0.0491961
"1694",0.0582264
"1695",0.0540776
"1696",0.121463
"1697",0.0568134
"1698",0.35892
"1699",0.199908
"1700",0.0449388
"1701",0.204489
"1702",0.0194216
"1703",0.0662359
"1704",0.309778
"1705",0.265304
"1706",0.0100165
"1707",0.0990357
"1708",0.252722
"1709",0.0759545
"1710",0.192414
"1711",0.0936258
"1712",0.165134
"1713",0.0174893
"1714",0.0843914
"1715",0.0160372
"1716",0.0855495
"1717",0.123821
"1718",0.129006
"1719",0.356985
"1720",0.282635
"1721",0.034708
"1722",0.035848
"1723",0.124346
"1724",0.0910882
"1725",0.0517353
"1726",0.123635
"1727",0.12846
"1728",0.0201016
"1729",0.0935779
"1730",0.213967
"1731",0.154389
"1732",0.0326957
"1733",0.225067
"1734",0.0678346
"1735",0.227642
"1736",0.513021
"1737",0.0449812
"1738",0.106613
"1739",0.107884
"1740",0.0320706
"1741",0.316187
"1742",0.00661604
"1743",0.0193644
"1744",0.122982
"1745",0.190071
"1746",0.114486
"1747",0.0889317
"1748",0.230097
"1749",0.188165
"1750",0.120752
"1751",0.323821
"1752",0.0594722
"1753",0.15898
"1754",0.0522829
"1755",0.177607
"1756",0.173444
"1757",0.388743
"1758",0.281423
"1759",0.0183855
"1760",0.61433
"1761",0.0926002
"1762",0.0617254
"1763",0.587109
"1764",0.0502387
"1765",0.0202647
"1766",0.136733
"1767",0.104301
"1768",0.0922408
"1769",0.0838501
"1770",0.105181
"1771",0.200466
"1772",0.125009
"1773",0.0514434
"1774",0.00812874
"1775",0.202914
"1776",0.0698131
"1777",0.207603
"1778",0.534979
"1779",0.200262
"1780",0.0420251
"1781",0.0642836
"1782",0.0278083
"1783",0.0343506
"1784",0.208858
"1785",0.0656515
"1786",0.066095
"1787",0.0427889
"1788",0.181399
"1789",0.155144
"1790",0.260342
"1791",0.109486
"1792",0.186834
"1793",0.125368
"1794",0.128444
"1795",0.387164
"1796",0.157025
"1797",0.272313
"1798",0.0743034
"1799",0.245577
"1800",0.792568
"1801",0.0256793
"1802",0.199488
"1803",0.023
"1804",0.0720056
"1805",0.0201144
"1806",0.0719096
"1807",0.241328
"1808",0.0906566
"1809",0.137508
"1810",0.0998183
"1811",0.0992309
"1812",0.277034
"1813",0.0839132
"1814",0.0153407
"1815",0.216856
"1816",0.00775263
"1817",0.00829689
"1818",0.153735
"1819",0.297744
"1820",0.0623469
"1821",0.013339
"1822",0.0273909
"1823",0.00839236
"1824",0.101204
"1825",0.274568
"1826",0.157951
"1827",0.0101901
"1828",0.687364
"1829",0.100783
"1830",0.0622404
"1831",0.0576502
"1832",0.141873
"1833",0.0386404
"1834",0.0188951
"1835",0.181147
"1836",0.149895
"1837",0.0200138
"1838",0.22475
"1839",0.0283813
"1840",0.337202
"1841",0.0688194
"1842",0.0296731
"1843",0.0701239
"1844",0.110825
"1845",0.312829
"1846",0.194348
"1847",0.264309
"1848",0.0423458
"1849",0.0176998
"1850",0.0507986
"1851",0.283609
"1852",0.0967
"1853",0.083809
"1854",0.0317454
"1855",0.0136408
"1856",0.0792998
"1857",0.0286886
"1858",0.00421297
"1859",0.242509
"1860",0.0923379
"1861",0.318884
"1862",0.127304
"1863",0.109884
"1864",0.0738757
"1865",0.177104
"1866",0.568181
"1867",0.0566016
"1868",0.0184263
"1869",0.0709625
"1870",0.0222867
"1871",0.151911
"1872",0.751037
"1873",0.06257
"1874",0.583405
"1875",0.0988687
"1876",0.162461
"1877",0.122479
"1878",0.551605
"1879",0.0515383
"1880",0.0624525
"1881",0.0144069
"1882",0.128997
"1883",0.0353763
"1884",0.324392
"1885",0.0206866
"1886",0.144585
"1887",0.163501
"1888",0.126577
"1889",0.633164
"1890",0.0747624
"1891",0.0192983
"1892",0.114747
"1893",0.213534
"1894",0.202246
"1895",0.248976
"1896",0.0743019
"1897",0.22746
"1898",0.0612828
"1899",0.0870791
"1900",0.164499
"1901",0.106984
"1902",0.104899
"1903",0.0721013
"1904",0.487616
"1905",0.0785213
"1906",0.0184767
"1907",0.0142384
"1908",0.040909
"1909",0.188096
"1910",0.0815225
"1911",0.129296
"1912",0.166355
"1913",0.0294339
"1914",0.161472
"1915",0.444371
"1916",0.00459141
"1917",0.00590839
"1918",0.187441
"1919",0.109601
"1920",0.210351
"1921",0.0498188
"1922",0.0304334
"1923",0.370373
"1924",0.0377251
"1925",0.150191
"1926",0.055846
"1927",0.0923192
"1928",0.218105
"1929",0.220965
"1930",0.0775529
"1931",0.186569
"1932",0.10561
"1933",0.0461441
"1934",0.139452
"1935",0.109207
"1936",0.0257873
"1937",0.594334
"1938",0.0385513
"1939",0.253604
"1940",0.109306
"1941",0.0690573
"1942",0.360812
"1943",0.210871
"1944",0.0670448
"1945",0.489492
"1946",0.145971
"1947",0.398909
"1948",0.118131
"1949",1.15724
"1950",0.0594776
"1951",0.151814
"1952",0.275164
"1953",0.0514065
"1954",0.231369
"1955",0.0554278
"1956",0.205964
"1957",0.118419
"1958",0.119248
"1959",0.449761
"1960",0.0233944
"1961",0.659181
"1962",0.0566738
"1963",0.17543
"1964",0.0342506
"1965",0.198565
"1966",0.0444584
"1967",0.158269
"1968",0.381522
"1969",0.509244
"1970",0.0174614
"1971",0.113415
"1972",0.0360152
"1973",0.128004
"1974",0.147326
"1975",0.226455
"1976",0.0375409
"1977",0.0900914
"1978",0.0551521
"1979",0.0208523
"1980",0.0263262
"1981",0.0866846
"1982",0.11946
"1983",0.196988
"1984",0.0173916
"1985",0.17768
"1986",0.17323
"1987",0.359731
"1988",0.348295
"1989",0.0327048
"1990",0.838256
"1991",0.419563
"1992",0.0719099
"1993",0.0291401
"1994",0.0751283
"1995",0.0375724
"1996",0.051259
"1997",0.0366214
"1998",0.0305293
"1999",0.126968
"2000",0.0468204
"2001",0.378148
"2002",0.179216
"2003",0.0496284
"2004",0.268675
"2005",0.0223866
"2006",0.0124529
"2007",0.723121
"2008",0.425461
"2009",0.157888
"2010",0.0320591
"2011",0.0563138
"2012",0.301492
"2013",0.115043
"2014",0.108519
"2015",0.0750498
"2016",0.210315
"2017",0.24295
"2018",0.217703
"2019",0.479775
"2020",0.187347
"2021",0.217301
"2022",0.113896
"2023",0.0147126
"2024",0.291982
"2025",0.138153
"2026",0.185997
"2027",0.0934229
"2028",0.0565803
"2029",0.0570977
"2030",0.0723194
"2031",0.0371427
"2032",0.198014
"2033",0.132912
"2034",0.154876
"2035",0.0714508
"2036",0.0401876
"2037",0.291983
"2038",0.0217945
"2039",0.272563
"2040",0.0508832
"2041",0.103602
"2042",0.0617288
"2043",0.0358962
"2044",0.121024
"2045",0.0730257
"2046",0.296581
"2047",0.0117413
"2048",0.180856
"2049",0.0267981
"2050",0.13894
"2051",0.0721525
"2052",0.509785
"2053",0.0151923
"2054",0.00468922
"2055",0.226614
"2056",0.0998631
"2057",0.227212
"2058",0.193257
"2059",0.155525
"2060",0.176709
"2061",0.207163
"2062",0.094205
"2063",0.302682
"2064",0.17075
"2065",0.0398563
"2066",0.186856
"2067",0.103792
"2068",0.302473
"2069",0.162183
"2070",0.122789
"2071",0.706293
"2072",0.0764076
"2073",0.325959
"2074",0.123531
"2075",0.167008
"2076",0.00444886
"2077",0.560282
"2078",0.476423
"2079",0.3748
"2080",0.167014
"2081",0.142736
"2082",0.110709
"2083",0.148345
"2084",0.145606
"2085",0.0852884
"2086",0.0248806
"2087",0.27141
"2088",0.0631793
"2089",0.152525
"2090",0.147487
"2091",0.0129432
"2092",0.0480476
"2093",0.0385358
"2094",0.0559187
"2095",0.00281748
"2096",0.347621
"2097",0.0114143
"2098",0.107843
"2099",0.0154153
"2100",0.0548081
"2101",0.0628604
"2102",0.427656
"2103",0.174071
"2104",0.0891087
"2105",0.195422
"2106",0.0821934
"2107",0.11578
"2108",0.287301
"2109",0.0453786
"2110",0.173327
"2111",0.0615609
"2112",0.0722994
"2113",0.184958
"2114",0.117563
"2115",0.0543677
"2116",0.474572
"2117",0.722418
"2118",0.234675
"2119",0.331591
"2120",0.0488158
"2121",0.251653
"2122",0.0477337
"2123",0.0733518
"2124",0.020816
"2125",0.490361
"2126",0.170991
"2127",0.0228919
"2128",0.0866908
"2129",0.0753088
"2130",0.110614
"2131",0.0516735
"2132",0.543726
"2133",0.126844
"2134",0.0859315
"2135",0.106234
"2136",0.0840792
"2137",0.08467
"2138",0.283966
"2139",0.317536
"2140",0.430811
"2141",0.0623731
"2142",0.369966
"2143",0.218939
"2144",0.0173629
"2145",0.259589
"2146",0.0588806
"2147",0.279205
"2148",0.378649
"2149",0.0747064
"2150",0.226347
"2151",0.0464076
"2152",0.0733582
"2153",0.0479724
"2154",0.0129671
"2155",0.0217563
"2156",0.0954238
"2157",0.196684
"2158",0.0615007
"2159",0.241502
"2160",0.267564
"2161",0.0750356
"2162",0.092962
"2163",0.0166408
"2164",0.0628527
"2165",0.450515
"2166",0.176989
"2167",0.0315229
"2168",0.145619
"2169",0.0161791
"2170",0.30708
"2171",0.167204
"2172",0.0583478
"2173",0.164154
"2174",0.0672471
"2175",0.259608
"2176",0.131296
"2177",0.0834833
"2178",0.448252
"2179",0.0995309
"2180",0.0294008
"2181",0.261001
"2182",0.307176
"2183",0.113388
"2184",0.289355
"2185",0.124538
"2186",0.25817
"2187",0.017797
"2188",0.0612062
"2189",0.20273
"2190",0.152009
"2191",0.280817
"2192",0.060955
"2193",0.0849196
"2194",0.130174
"2195",0.180343
"2196",0.0150702
"2197",0.375019
"2198",0.237866
"2199",0.303941
"2200",0.0233503
"2201",0.165905
"2202",0.211988
"2203",0.0708122
"2204",0.327802
"2205",0.100757
"2206",0.0152992
"2207",0.0741243
"2208",0.0543013
"2209",0.0469334
"2210",0.206284
"2211",0.0770103
"2212",0.127572
"2213",0.0166147
"2214",0.127254
"2215",0.00990929
"2216",0.509719
"2217",0.0432133
"2218",0.0303257
"2219",0.0155436
"2220",0.264773
"2221",0.0502929
"2222",0.106033
"2223",0.396726
"2224",0.028507
"2225",0.0932763
"2226",0.104139
"2227",0.149339
"2228",0.107788
"2229",0.0322869
"2230",0.439127
"2231",0.0597495
"2232",0.351225
"2233",0.391177
"2234",0.0749756
"2235",0.260177
"2236",0.0284039
"2237",0.0289846
"2238",0.161511
"2239",0.0361461
"2240",0.122777
"2241",0.0294429
"2242",0.0399519
"2243",0.160083
"2244",0.0240271
"2245",0.114472
"2246",0.209499
"2247",0.128953
"2248",0.149065
"2249",0.352276
"2250",0.0647879
"2251",0.133263
"2252",0.0265857
"2253",0.0268764
"2254",0.147214
"2255",0.150432
"2256",0.144369
"2257",0.0937682
"2258",0.252501
"2259",0.196179
"2260",0.337692
"2261",0.156092
"2262",0.206036
"2263",0.131192
"2264",0.0429709
"2265",0.0690412
"2266",0.152696
"2267",0.0376606
"2268",0.280617
"2269",0.156826
"2270",0.122216
"2271",0.654061
"2272",0.280906
"2273",0.12614
"2274",0.0371663
"2275",0.666391
"2276",0.0606572
"2277",0.122971
"2278",0.0426774
"2279",0.170658
"2280",0.0255135
"2281",0.0704567
"2282",0.203078
"2283",0.183413
"2284",0.100117
"2285",0.0498076
"2286",0.0987833
"2287",0.159063
"2288",0.311561
"2289",0.0583835
"2290",0.547853
"2291",0.153854
"2292",0.199563
"2293",0.00716189
"2294",0.0377522
"2295",0.108987
"2296",0.105951
"2297",0.249862
"2298",0.168325
"2299",0.322259
"2300",0.00989303
"2301",0.0484053
"2302",0.124061
"2303",0.110828
"2304",0.409827
"2305",0.139971
"2306",0.0826535
"2307",0.705598
"2308",0.0681415
"2309",0.121792
"2310",0.373735
"2311",0.407129
"2312",0.316278
"2313",0.0222519
"2314",0.218972
"2315",0.0792522
"2316",0.0841881
"2317",0.292301
"2318",0.880738
"2319",0.123253
"2320",0.166013
"2321",0.241529
"2322",0.149896
"2323",0.101381
"2324",0.10385
"2325",0.024064
"2326",0.0397415
"2327",0.130079
"2328",0.34057
"2329",0.227338
"2330",0.157414
"2331",0.0352408
"2332",0.192905
"2333",0.181099
"2334",0.0904893
"2335",0.0195573
"2336",0.348197
"2337",0.0683285
"2338",0.0726735
"2339",0.0869974
"2340",0.172328
"2341",0.260155
"2342",0.0179392
"2343",0.0253296
"2344",0.29014
"2345",0.175428
"2346",0.174508
"2347",0.0872748
"2348",0.0951153
"2349",0.369644
"2350",0.124697
"2351",0.0964608
"2352",0.0523012
"2353",0.0421887
"2354",0.142893
"2355",0.104352
"2356",0.0179733
"2357",0.109719
"2358",0.552122
"2359",0.337889
"2360",0.0785315
"2361",0.074871
"2362",0.0729884
"2363",0.135311
"2364",0.0745741
"2365",0.382308
"2366",0.250502
"2367",0.0112258
"2368",0.191459
"2369",0.0285125
"2370",0.0253072
"2371",0.286185
"2372",0.565557
"2373",0.582721
"2374",0.234916
"2375",0.0241554
"2376",0.104924
"2377",0.0321623
"2378",0.0318569
"2379",0.20997
"2380",0.013443
"2381",0.0415216
"2382",0.0357297
"2383",0.138434
"2384",0.0477638
"2385",0.474679
"2386",0.294162
"2387",0.0154191
"2388",0.0380247
"2389",0.011427
"2390",0.102089
"2391",0.189545
"2392",0.110074
"2393",0.331184
"2394",0.0246566
"2395",0.0771074
"2396",0.0100158
"2397",0.136702
"2398",0.323146
"2399",0.0583765
"2400",0.587768
"2401",0.64042
"2402",0.0904801
"2403",0.17418
"2404",0.0678378
"2405",0.0875259
"2406",0.107588
"2407",0.228228
"2408",0.0150106
"2409",0.0665893
"2410",0.0807738
"2411",0.225776
"2412",0.0536347
"2413",0.0193117
"2414",0.438214
"2415",0.268532
"2416",0.0782219
"2417",0.0496084
"2418",0.0787831
"2419",0.00911906
"2420",0.434095
"2421",0.00355137
"2422",0.0489477
"2423",0.115815
"2424",0.268997
"2425",0.0716787
"2426",0.109972
"2427",0.347417
"2428",0.0327195
"2429",1.24982
"2430",0.485906
"2431",0.202855
"2432",0.275121
"2433",0.169934
"2434",0.131565
"2435",0.262057
"2436",0.126189
"2437",0.424384
"2438",0.192885
"2439",0.188967
"2440",0.263314
"2441",0.0477669
"2442",0.185351
"2443",0.0482373
"2444",0.0359282
"2445",0.111928
"2446",0.0166033
"2447",0.26826
"2448",0.405842
"2449",0.0714956
"2450",0.0267685
"2451",0.0674262
"2452",0.0805868
"2453",0.158385
"2454",0.0637536
"2455",0.166207
"2456",0.0302073
"2457",0.0680408
"2458",0.0177742
"2459",0.222554
"2460",0.632509
"2461",0.186325
"2462",0.218498
"2463",0.670813
"2464",0.19664
"2465",0.0295192
"2466",0.364127
"2467",0.158539
"2468",0.0483475
"2469",0.0880552
"2470",0.155366
"2471",0.224766
"2472",0.0900472
"2473",0.0036181
"2474",0.0140539
"2475",0.0504925
"2476",0.100631
"2477",0.231979
"2478",0.371302
"2479",0.066695
"2480",0.28247
"2481",0.0211563
"2482",0.119334
"2483",0.123085
"2484",0.169743
"2485",0.0280425
"2486",0.136852
"2487",0.0152621
"2488",0.0640454
"2489",0.00938722
"2490",0.212124
"2491",0.126086
"2492",0.0143258
"2493",0.15217
"2494",0.290478
"2495",0.176894
"2496",0.122071
"2497",0.0485135
"2498",0.368392
"2499",0.107309
"2500",0.31048
"2501",0.0443077
"2502",0.0214909
"2503",0.0888612
"2504",0.226259
"2505",0.115353
"2506",0.00847374
"2507",0.0250184
"2508",0.0196341
"2509",0.149996
"2510",0.352676
"2511",0.0863485
"2512",0.213805
"2513",0.045919
"2514",0.217511
"2515",0.119014
"2516",0.332505
"2517",0.160249
"2518",0.0255451
"2519",0.213781
"2520",0.105726
"2521",0.0981544
"2522",0.344776
"2523",0.168417
"2524",0.115495
"2525",0.0717158
"2526",0.0580629
"2527",0.115602
"2528",0.215424
"2529",0.234671
"2530",0.0371625
"2531",0.161859
"2532",0.0255257
"2533",0.142972
"2534",0.18022
"2535",0.115098
"2536",0.105473
"2537",0.234424
"2538",0.0712649
"2539",0.0901861
"2540",0.0583061
"2541",0.039948
"2542",0.517979
"2543",0.00740747
"2544",0.0189014
"2545",0.0789849
"2546",0.0382186
"2547",0.202207
"2548",0.0723084
"2549",0.0104387
"2550",0.0044195
"2551",0.229465
"2552",0.222971
"2553",0.0658134
"2554",0.391412
"2555",0.0369275
"2556",0.148496
"2557",0.480145
"2558",0.0505843
"2559",0.086796
"2560",0.100074
"2561",0.133556
"2562",0.173156
"2563",0.380981
"2564",0.0640031
"2565",0.0236014
"2566",0.0609841
"2567",0.120176
"2568",0.250913
"2569",0.207558
"2570",0.03558
"2571",0.0458672
"2572",0.0332917
"2573",0.299735
"2574",0.163636
"2575",0.350972
"2576",0.194803
"2577",0.0358779
"2578",0.5807
"2579",0.0200942
"2580",0.0798141
"2581",0.251727
"2582",0.0557728
"2583",0.0364569
"2584",0.172592
"2585",0.341892
"2586",0.117759
"2587",0.369954
"2588",0.0725521
"2589",0.375834
"2590",0.0902362
"2591",0.0500232
"2592",0.207114
"2593",0.0733781
"2594",0.0366648
"2595",0.0919686
"2596",0.0372557
"2597",0.0748855
"2598",0.158115
"2599",0.00305577
"2600",0.0496923
"2601",0.185597
"2602",0.107272
"2603",0.0447312
"2604",0.103621
"2605",0.180066
"2606",0.261195
"2607",0.117295
"2608",0.126455
"2609",0.341154
"2610",0.0160809
"2611",0.076157
"2612",0.0243578
"2613",0.327347
"2614",0.278585
"2615",0.026128
"2616",0.254683
"2617",0.227918
"2618",0.15951
"2619",0.0568572
"2620",0.552549
"2621",0.292653
"2622",0.174597
"2623",0.187772
"2624",0.0823894
"2625",0.071622
"2626",0.149505
"2627",0.101962
"2628",0.0433
"2629",0.0638905
"2630",0.741602
"2631",0.0950783
"2632",0.148887
"2633",0.201445
"2634",0.0206783
"2635",0.0331199
"2636",0.174356
"2637",0.0812522
"2638",0.0857976
"2639",0.14886
"2640",0.103426
"2641",0.340872
"2642",0.13185
"2643",0.309478
"2644",0.231576
"2645",0.352266
"2646",0.213542
"2647",0.335356
"2648",0.275308
"2649",0.0548311
"2650",0.016547
"2651",0.370154
"2652",0.0105181
"2653",0.163428
"2654",0.205857
"2655",0.118888
"2656",0.0651199
"2657",0.0451059
"2658",0.0323995
"2659",0.0135628
"2660",0.288541
"2661",0.277255
"2662",0.0488831
"2663",0.137314
"2664",0.127793
"2665",0.363153
"2666",0.541767
"2667",0.0107373
"2668",0.152322
"2669",0.0999021
"2670",0.0182218
"2671",0.206918
"2672",0.0762185
"2673",0.0527313
"2674",0.0885509
"2675",0.271787
"2676",0.08388
"2677",0.0155881
"2678",0.0344621
"2679",0.4011
"2680",0.34581
"2681",0.0564244
"2682",0.0456198
"2683",0.204709
"2684",0.147878
"2685",0.175736
"2686",0.333418
"2687",0.0479372
"2688",0.490554
"2689",0.285934
"2690",0.0342557
"2691",0.274319
"2692",0.0399473
"2693",0.0473251
"2694",0.0881387
"2695",0.289131
"2696",0.37929
"2697",0.117754
"2698",0.0270027
"2699",0.172817
"2700",0.630694
"2701",0.0218664
"2702",0.148116
"2703",0.00599309
"2704",0.18916
"2705",0.233844
"2706",0.101374
"2707",0.248858
"2708",0.474599
"2709",0.0778471
"2710",0.0215683
"2711",0.0567715
"2712",0.0121221
"2713",0.54223
"2714",0.0999957
"2715",0.226159
"2716",0.223543
"2717",0.270054
"2718",0.158753
"2719",0.188461
"2720",0.42603
"2721",0.240402
"2722",0.0751671
"2723",0.0828881
"2724",0.0843876
"2725",0.324391
"2726",0.283595
"2727",0.131824
"2728",0.0837427
"2729",0.250399
"2730",0.08572
"2731",0.033095
"2732",0.0963536
"2733",0.448498
"2734",0.0280413
"2735",0.256833
"2736",0.203189
"2737",0.160949
"2738",0.0119927
"2739",0.0782595
"2740",0.111521
"2741",0.275817
"2742",0.269145
"2743",0.170278
"2744",0.0579874
"2745",0.0967816
"2746",0.144647
"2747",0.0166082
"2748",0.10756
"2749",0.119859
"2750",0.203891
"2751",0.0709802
"2752",0.0340269
"2753",0.327718
"2754",0.527419
"2755",0.316551
"2756",0.121638
"2757",0.189829
"2758",0.110264
"2759",0.0835923
"2760",0.258269
"2761",0.0939868
"2762",0.131432
"2763",0.076541
"2764",0.256659
"2765",0.062626
"2766",0.180394
"2767",0.708536
"2768",0.15536
"2769",0.0388311
"2770",0.491108
"2771",0.103328
"2772",0.131197
"2773",0.0466
"2774",0.0998708
"2775",0.232148
"2776",0.453791
"2777",0.0934576
"2778",0.289145
"2779",0.0580362
"2780",0.143029
"2781",0.15253
"2782",0.0175409
"2783",0.0485082
"2784",0.119878
"2785",0.0996108
"2786",0.0409368
"2787",0.1903
"2788",0.0645883
"2789",0.137194
"2790",0.242482
"2791",0.396577
"2792",0.0684928
"2793",0.240272
"2794",0.0940157
"2795",0.55125
"2796",0.100103
"2797",0.244049
"2798",0.356861
"2799",0.189633
"2800",0.436139
"2801",0.250173
"2802",0.0419954
"2803",0.177816
"2804",0.158338
"2805",0.160651
"2806",0.0954076
"2807",0.0755851
"2808",0.466483
"2809",0.45591
"2810",0.0114217
"2811",0.134045
"2812",0.31486
"2813",0.117205
"2814",0.415406
"2815",0.179078
"2816",0.0872357
"2817",0.145739
"2818",0.026844
"2819",0.0933801
"2820",0.183915
"2821",0.00203955
"2822",0.0420077
"2823",0.238109
"2824",0.177008
"2825",0.0607026
"2826",0.0823993
"2827",0.513162
"2828",0.021534
"2829",0.240519
"2830",0.298196
"2831",0.244204
"2832",0.337969
"2833",0.0103811
"2834",0.031831
"2835",0.129539
"2836",0.0337021
"2837",0.230885
"2838",0.293185
"2839",0.0603559
"2840",0.767044
"2841",0.0545984
"2842",0.163448
"2843",0.362833
"2844",0.0887615
"2845",0.102423
"2846",0.387306
"2847",0.0490125
"2848",0.129419
"2849",0.0432955
"2850",0.245268
"2851",0.26285
"2852",0.00172686
"2853",0.0259582
"2854",0.61239
"2855",0.233575
"2856",0.0629146
"2857",0.155683
"2858",0.283557
"2859",0.10419
"2860",0.0627916
"2861",0.00713111
"2862",0.169657
"2863",0.213161
"2864",0.0315846
"2865",0.048872
"2866",0.0520993
"2867",0.0806692
"2868",0.309468
"2869",0.087909
"2870",0.0359681
"2871",0.355001
"2872",0.12682
"2873",0.156612
"2874",0.12219
"2875",0.476699
"2876",0.16365
"2877",0.148575
"2878",0.214765
"2879",0.162963
"2880",0.00749862
"2881",0.192709
"2882",0.0596426
"2883",0.0200382
"2884",0.264146
"2885",0.219279
"2886",0.0793888
"2887",0.179891
"2888",0.116767
"2889",0.0203923
"2890",0.0752734
"2891",0.0423138
"2892",0.0764774
"2893",0.217448
"2894",0.0556062
"2895",0.129834
"2896",0.190222
"2897",0.0866132
"2898",0.331665
"2899",0.115392
"2900",0.237797
"2901",0.174144
"2902",0.331847
"2903",0.424429
"2904",0.418047
"2905",0.0440331
"2906",0.00820122
"2907",0.0553171
"2908",0.0832845
"2909",0.30629
"2910",0.0927382
"2911",0.188014
"2912",0.133541
"2913",0.104046
"2914",0.571255
"2915",0.024436
"2916",0.0278358
"2917",0.0857807
"2918",0.0512325
"2919",0.155195
"2920",0.118371
"2921",0.0215612
"2922",0.160524
"2923",0.173606
"2924",0.156883
"2925",0.389169
"2926",0.340377
"2927",0.058575
"2928",0.0344372
"2929",0.00915515
"2930",0.535919
"2931",0.168118
"2932",0.0143632
"2933",0.195463
"2934",0.0284519
"2935",0.132563
"2936",0.151017
"2937",0.0734347
"2938",0.28008
"2939",0.0797367
"2940",0.130392
"2941",0.0495029
"2942",0.0409718
"2943",0.0986576
"2944",0.022056
"2945",0.0354393
"2946",0.0197843
"2947",0.0831354
"2948",0.293022
"2949",0.0620409
"2950",0.498314
"2951",0.38412
"2952",0.0169954
"2953",0.0707749
"2954",0.0744618
"2955",0.117141
"2956",0.0201117
"2957",0.0334996
"2958",0.328145
"2959",0.106513
"2960",0.0104727
"2961",0.216804
"2962",0.068469
"2963",0.257933
"2964",0.0273294
"2965",0.457375
"2966",0.253183
"2967",0.162068
"2968",0.0120123
"2969",0.181991
"2970",0.0824156
"2971",0.0245133
"2972",0.343448
"2973",0.188098
"2974",0.261178
"2975",0.0647556
"2976",0.34534
"2977",0.0355233
"2978",0.104196
"2979",0.0836933
"2980",0.532806
"2981",0.31434
"2982",0.206985
"2983",0.549902
"2984",0.0371887
"2985",0.0969424
"2986",0.0789776
"2987",0.0739664
"2988",0.37169
"2989",0.150624
"2990",0.213041
"2991",0.0601292
"2992",0.233432
"2993",0.117722
"2994",0.0389283
"2995",0.0164386
"2996",0.0945045
"2997",0.0419451
"2998",0.131002
"2999",0.0384339
"3000",0.156728
"3001",0.0656396
"3002",0.447464
"3003",0.397763
"3004",0.0532446
"3005",0.263933
"3006",0.342685
"3007",0.0838798
"3008",0.154106
"3009",0.075455
"3010",0.173964
"3011",0.0941372
"3012",0.70684
"3013",0.459721
"3014",0.321867
"3015",0.128003
"3016",0.330598
"3017",0.0463996
"3018",0.423978
"3019",0.282079
"3020",0.0172983
"3021",0.075099
"3022",0.304098
"3023",0.468705
"3024",0.106483
"3025",0.194247
"3026",0.202825
"3027",0.203114
"3028",0.0595085
"3029",0.0391138
"3030",0.539774
"3031",0.0188454
"3032",0.203165
"3033",0.116575
"3034",0.013578
"3035",0.0336465
"3036",0.0473528
"3037",0.272444
"3038",0.125053
"3039",0.0432839
"3040",0.411397
"3041",0.055414
"3042",0.0542467
"3043",0.141373
"3044",0.300085
"3045",0.0707586
"3046",0.119804
"3047",0.0955241
"3048",0.0651761
"3049",0.437842
"3050",0.153398
"3051",0.082585
"3052",0.22756
"3053",0.0268106
"3054",0.0490385
"3055",0.00997173
"3056",0.0876866
"3057",0.459245
"3058",0.0474435
"3059",0.0957173
"3060",0.446732
"3061",0.0987322
"3062",0.277733
"3063",0.115731
"3064",0.0436874
"3065",0.126453
"3066",0.193624
"3067",0.234311
"3068",0.0374116
"3069",0.58965
"3070",0.284651
"3071",0.103439
"3072",0.0453443
"3073",0.118509
"3074",0.144793
"3075",0.0209083
"3076",0.0280001
"3077",0.056694
"3078",0.178098
"3079",0.0108359
