"","x"
"1632",0.19296
"1633",0.0985202
"1634",0.0847724
"1635",0.447365
"1636",0.770877
"1637",0.434398
"1638",0.535577
"1639",0.27111
"1640",0.771728
"1641",0.0784664
"1642",0.338906
"1643",0.300649
"1644",0.542359
"1645",0.26945
"1646",0.0601879
"1647",0.3559
"1648",0.133849
"1649",0.224269
"1650",0.23005
"1651",0.30521
"1652",0.0435818
"1653",1.56929
"1654",0.084159
"1655",0.0832442
"1656",0.629923
"1657",0.28984
"1658",0.612393
"1659",0.0861152
"1660",0.00471646
"1661",1.47532
"1662",0.0470715
"1663",1.84322
"1664",0.211296
"1665",0.092962
"1666",0.631399
"1667",0.926227
"1668",0.341551
"1669",0.163613
"1670",0.486404
"1671",0.111758
"1672",0.727929
"1673",0.0801709
"1674",0.0779739
"1675",0.158214
"1676",0.511936
"1677",0.245019
"1678",0.199833
"1679",0.0791043
"1680",1.10725
"1681",0.660664
"1682",0.232335
"1683",0.0717404
"1684",0.0397395
"1685",0.262402
"1686",1.00558
"1687",0.264735
"1688",0.0162266
"1689",0.238323
"1690",0.223044
"1691",0.139908
"1692",1.03823
"1693",0.29133
"1694",0.556435
"1695",0.269822
"1696",0.209881
"1697",0.103278
"1698",0.408719
"1699",0.253721
"1700",0.205663
"1701",0.359898
"1702",1.27515
"1703",0.589493
"1704",0.0974264
"1705",0.303411
"1706",0.73678
"1707",1.45078
"1708",0.237392
"1709",0.0311288
"1710",0.118958
"1711",0.214684
"1712",0.16024
"1713",1.03122
"1714",0.55823
"1715",0.0466703
"1716",0.103101
"1717",0.285293
"1718",0.996447
"1719",0.129449
"1720",0.336361
"1721",0.35513
"1722",0.26546
"1723",0.585333
"1724",0.197007
"1725",0.446813
"1726",0.320676
"1727",0.153544
"1728",0.0438899
"1729",0.854887
"1730",0.150234
"1731",0.296524
"1732",0.235454
"1733",1.29094
"1734",0.0571583
"1735",0.311156
"1736",0.650193
"1737",0.014903
"1738",0.109726
"1739",1.19009
"1740",0.353382
"1741",1.10427
"1742",0.325159
"1743",0.112942
"1744",0.207439
"1745",0.0400236
"1746",0.0323801
"1747",0.660026
"1748",0.49393
"1749",0.0638377
"1750",0.188467
"1751",0.278895
"1752",1.31073
"1753",0.538824
"1754",0.129026
"1755",0.192449
"1756",0.0998365
"1757",0.890562
"1758",0.909133
"1759",0.118494
"1760",1.05692
"1761",0.482579
"1762",1.79025
"1763",0.424582
"1764",0.145122
"1765",0.163697
"1766",0.308049
"1767",0.24644
"1768",0.0922408
"1769",0.675883
"1770",0.24592
"1771",0.0426476
"1772",0.49363
"1773",0.0918715
"1774",0.132253
"1775",0.0504053
"1776",0.148022
"1777",0.0468667
"1778",0.192132
"1779",0.113469
"1780",0.0321677
"1781",0.122934
"1782",0.00591015
"1783",0.209868
"1784",0.307892
"1785",0.314198
"1786",0.0634952
"1787",0.377253
"1788",0.133501
"1789",1.11973
"1790",0.088872
"1791",0.0225084
"1792",0.708763
"1793",0.178629
"1794",0.097576
"1795",0.648092
"1796",0.22001
"1797",0.594275
"1798",0.231479
"1799",0.00547334
"1800",1.22671
"1801",1.16797
"1802",0.0524664
"1803",1.08877
"1804",0.0470822
"1805",0.00713179
"1806",2.34684
"1807",0.575066
"1808",0.270721
"1809",0.146739
"1810",0.0314232
"1811",0.577131
"1812",0.277749
"1813",0.925351
"1814",1.30931
"1815",0.434485
"1816",0.0556419
"1817",1.05721
"1818",0.0996032
"1819",0.329794
"1820",0.0956705
"1821",0.0413774
"1822",0.150146
"1823",0.150164
"1824",0.351447
"1825",0.488127
"1826",0.206609
"1827",0.123737
"1828",0.159621
"1829",0.339346
"1830",0.516325
"1831",0.814764
"1832",0.472565
"1833",0.0263231
"1834",0.16271
"1835",0.144544
"1836",0.419686
"1837",0.229049
"1838",0.553825
"1839",2.10851
"1840",0.337078
"1841",0.354921
"1842",0.512262
"1843",0.519491
"1844",0.188357
"1845",0.833239
"1846",0.655191
"1847",0.186137
"1848",0.526479
"1849",0.252654
"1850",0.72901
"1851",1.46402
"1852",0.0605708
"1853",0.527658
"1854",0.452152
"1855",0.189502
"1856",0.0772087
"1857",0.0539521
"1858",0.0186339
"1859",0.538586
"1860",0.0213013
"1861",0.0694247
"1862",0.643112
"1863",0.227273
"1864",0.089597
"1865",0.237786
"1866",0.0742382
"1867",0.0106073
"1868",1.39067
"1869",0.0794702
"1870",1.39438
"1871",0.271558
"1872",0.915779
"1873",0.269672
"1874",0.256788
"1875",0.676402
"1876",1.50986
"1877",0.177037
"1878",0.294842
"1879",0.0770006
"1880",0.081025
"1881",0.237273
"1882",0.562144
"1883",0.457964
"1884",0.952731
"1885",0.614187
"1886",0.0431151
"1887",0.771036
"1888",0.0571785
"1889",0.280346
"1890",0.328016
"1891",0.132975
"1892",0.272847
"1893",0.0683545
"1894",1.60403
"1895",0.11742
"1896",0.472386
"1897",1.20087
"1898",0.814226
"1899",0.687428
"1900",1.16039
"1901",0.228301
"1902",0.429916
"1903",0.0402032
"1904",0.0285768
"1905",0.0892343
"1906",0.0807289
"1907",0.808235
"1908",0.250568
"1909",0.1724
"1910",0.0830969
"1911",0.492999
"1912",1.21523
"1913",0.113628
"1914",0.451375
"1915",0.183605
"1916",1.24253
"1917",0.945518
"1918",0.901448
"1919",1.2876
"1920",1.17098
"1921",0.709772
"1922",0.134077
"1923",0.484587
"1924",0.250133
"1925",1.14663
"1926",0.248591
"1927",1.74694
"1928",0.524131
"1929",0.200069
"1930",0.417022
"1931",0.640289
"1932",0.14732
"1933",0.191534
"1934",0.247691
"1935",0.554125
"1936",0.135098
"1937",0.389914
"1938",0.13496
"1939",0.480568
"1940",0.2072
"1941",0.352425
"1942",0.182544
"1943",0.218933
"1944",0.257396
"1945",0.354388
"1946",0.0283387
"1947",0.0714951
"1948",0.72865
"1949",0.622477
"1950",0.104559
"1951",0.14459
"1952",0.667763
"1953",0.169515
"1954",0.433218
"1955",0.119019
"1956",0.0874246
"1957",0.179585
"1958",0.260439
"1959",0.773235
"1960",0.320317
"1961",0.759813
"1962",0.197799
"1963",0.49588
"1964",0.647175
"1965",0.508034
"1966",0.188741
"1967",0.101238
"1968",0.0902148
"1969",1.33033
"1970",0.0538129
"1971",0.0902864
"1972",0.821181
"1973",0.0572892
"1974",0.198634
"1975",0.0646638
"1976",0.330082
"1977",0.231888
"1978",0.336985
"1979",0.16553
"1980",0.31457
"1981",0.144713
"1982",0.226846
"1983",0.583909
"1984",0.0231145
"1985",1.02282
"1986",0.155834
"1987",0.10683
"1988",0.283069
"1989",0.0839993
"1990",0.220559
"1991",0.73678
"1992",0.70283
"1993",0.939856
"1994",0.0692961
"1995",0.33205
"1996",0.0459331
"1997",1.44527
"1998",0.959495
"1999",0.793788
"2000",0.0468204
"2001",0.288887
"2002",0.0455319
"2003",0.393956
"2004",0.288278
"2005",0.503436
"2006",0.240435
"2007",0.340673
"2008",0.199584
"2009",0.0323514
"2010",0.473254
"2011",0.294014
"2012",0.441344
"2013",0.0289972
"2014",0.215817
"2015",0.0554682
"2016",0.159062
"2017",0.589758
"2018",0.787281
"2019",0.164629
"2020",0.914528
"2021",0.585363
"2022",0.316748
"2023",0.147592
"2024",0.051326
"2025",0.0872627
"2026",0.20087
"2027",0.732103
"2028",0.534611
"2029",0.100995
"2030",0.499237
"2031",0.015584
"2032",0.355802
"2033",0.0783106
"2034",0.276371
"2035",0.517451
"2036",0.853887
"2037",0.646331
"2038",0.0187489
"2039",0.0439816
"2040",0.44772
"2041",0.082255
"2042",0.0820478
"2043",0.486848
"2044",0.739082
"2045",0.326428
"2046",0.424604
"2047",0.0409813
"2048",0.617773
"2049",0.0271676
"2050",0.0624132
"2051",0.055669
"2052",1.59227
"2053",0.0357468
"2054",0.510315
"2055",0.769723
"2056",1.59952
"2057",0.0432655
"2058",0.364258
"2059",0.139627
"2060",0.249615
"2061",0.304722
"2062",0.269039
"2063",0.0492288
"2064",0.137117
"2065",0.199819
"2066",0.0514953
"2067",0.170632
"2068",0.174339
"2069",0.455948
"2070",0.130172
"2071",0.475946
"2072",0.843014
"2073",0.511873
"2074",0.322479
"2075",0.185253
"2076",0.126417
"2077",0.900177
"2078",0.814923
"2079",0.0697633
"2080",0.446966
"2081",0.124764
"2082",1.60775
"2083",0.540213
"2084",0.402774
"2085",0.615553
"2086",0.818319
"2087",0.046137
"2088",0.100666
"2089",1.11596
"2090",0.0130522
"2091",0.391751
"2092",0.283469
"2093",0.186769
"2094",0.550456
"2095",0.349017
"2096",1.33034
"2097",0.103492
"2098",1.72574
"2099",0.308491
"2100",0.0977351
"2101",0.134534
"2102",1.27815
"2103",0.116936
"2104",0.04969
"2105",0.0103824
"2106",0.350045
"2107",0.184127
"2108",0.254018
"2109",0.282029
"2110",0.141635
"2111",0.279024
"2112",0.160273
"2113",0.319574
"2114",0.0476986
"2115",0.107002
"2116",0.125404
"2117",0.138015
"2118",0.225876
"2119",0.0416998
"2120",1.33516
"2121",0.378449
"2122",0.167946
"2123",0.0671035
"2124",1.23214
"2125",0.435879
"2126",0.023052
"2127",0.298384
"2128",0.301923
"2129",0.239654
"2130",0.128152
"2131",0.503477
"2132",0.585891
"2133",0.0650017
"2134",0.197596
"2135",0.199802
"2136",0.221439
"2137",0.872083
"2138",1.1184
"2139",0.11653
"2140",0.175887
"2141",0.264148
"2142",0.490167
"2143",0.196041
"2144",1.56839
"2145",1.74655
"2146",0.0620278
"2147",0.299858
"2148",0.0357464
"2149",0.323605
"2150",0.27152
"2151",0.0774024
"2152",1.79656
"2153",0.202938
"2154",2.42728
"2155",0.803922
"2156",1.02715
"2157",0.212097
"2158",0.505827
"2159",0.474183
"2160",1.4451
"2161",0.195486
"2162",0.092962
"2163",0.140335
"2164",0.35073
"2165",0.135025
"2166",0.306464
"2167",1.2492
"2168",0.101379
"2169",0.220291
"2170",0.501884
"2171",0.0360425
"2172",0.135415
"2173",0.274268
"2174",0.413375
"2175",0.124727
"2176",0.534177
"2177",0.0198608
"2178",0.0250855
"2179",0.417657
"2180",0.162192
"2181",0.16045
"2182",0.596412
"2183",0.15659
"2184",0.0554553
"2185",0.0726027
"2186",0.132754
"2187",0.136353
"2188",0.284217
"2189",0.298262
"2190",0.586041
"2191",0.535686
"2192",0.028825
"2193",0.0488099
"2194",0.0292822
"2195",0.473673
"2196",0.411909
"2197",0.291856
"2198",0.135756
"2199",3.27735
"2200",0.656971
"2201",0.496764
"2202",0.736589
"2203",0.191629
"2204",1.00911
"2205",0.378467
"2206",0.291478
"2207",0.437234
"2208",0.509556
"2209",0.997076
"2210",0.260128
"2211",0.578294
"2212",0.0444099
"2213",0.714626
"2214",0.540381
"2215",0.539418
"2216",0.125514
"2217",0.678152
"2218",0.0351659
"2219",0.317771
"2220",0.0324182
"2221",0.16749
"2222",0.0821756
"2223",0.704928
"2224",0.734082
"2225",0.342958
"2226",0.547554
"2227",0.344063
"2228",0.154506
"2229",0.084903
"2230",0.138518
"2231",0.752233
"2232",0.285855
"2233",0.0507731
"2234",0.391939
"2235",0.103476
"2236",0.268965
"2237",0.500824
"2238",0.505433
"2239",0.165794
"2240",0.91976
"2241",0.232439
"2242",1.57918
"2243",0.0910567
"2244",0.668444
"2245",0.119125
"2246",0.389627
"2247",0.0318143
"2248",0.227947
"2249",0.507815
"2250",1.04021
"2251",0.0551721
"2252",0.69135
"2253",0.630871
"2254",0.124276
"2255",0.1928
"2256",0.618827
"2257",0.423827
"2258",0.935347
"2259",0.754765
"2260",0.346569
"2261",0.385529
"2262",0.206036
"2263",0.631288
"2264",0.122332
"2265",0.200203
"2266",0.255354
"2267",0.818837
"2268",0.00806915
"2269",0.00903074
"2270",0.240032
"2271",0.129597
"2272",0.0293523
"2273",0.861033
"2274",0.230654
"2275",0.0207193
"2276",0.046679
"2277",0.0188351
"2278",0.305886
"2279",0.127428
"2280",0.104891
"2281",0.762231
"2282",0.795969
"2283",0.416213
"2284",0.168299
"2285",0.719909
"2286",0.0540514
"2287",0.701692
"2288",0.256873
"2289",0.616859
"2290",0.609187
"2291",0.227961
"2292",0.272447
"2293",0.338899
"2294",0.948641
"2295",0.0418253
"2296",1.34747
"2297",1.0381
"2298",0.126547
"2299",0.193147
"2300",0.845273
"2301",0.0328586
"2302",0.013146
"2303",0.299193
"2304",0.122641
"2305",0.165924
"2306",0.170432
"2307",0.119298
"2308",0.136723
"2309",0.0381195
"2310",0.387618
"2311",0.927467
"2312",1.30895
"2313",0.783131
"2314",0.559391
"2315",0.616869
"2316",0.338375
"2317",0.120836
"2318",0.437135
"2319",0.445545
"2320",0.118071
"2321",0.511258
"2322",0.0257562
"2323",0.106609
"2324",0.136935
"2325",0.24582
"2326",0.183289
"2327",0.515941
"2328",0.036914
"2329",0.273268
"2330",0.34467
"2331",0.0620146
"2332",0.784773
"2333",0.448917
"2334",0.558419
"2335",0.916973
"2336",1.55923
"2337",0.735335
"2338",1.26449
"2339",0.60885
"2340",0.0986964
"2341",0.515776
"2342",1.75754
"2343",0.108317
"2344",0.347413
"2345",0.0812845
"2346",1.10626
"2347",0.0789701
"2348",0.704271
"2349",0.261827
"2350",0.432744
"2351",0.101665
"2352",0.0689472
"2353",0.495108
"2354",0.110421
"2355",0.030532
"2356",0.186178
"2357",0.238205
"2358",0.0559807
"2359",0.270922
"2360",0.306305
"2361",0.395425
"2362",0.00904875
"2363",0.501717
"2364",0.367113
"2365",0.0209618
"2366",0.0678035
"2367",0.121207
"2368",1.41106
"2369",0.219525
"2370",0.00909357
"2371",0.0921807
"2372",0.419548
"2373",2.53523
"2374",0.232547
"2375",0.13701
"2376",0.292608
"2377",0.0194894
"2378",0.14476
"2379",0.851082
"2380",0.0728955
"2381",0.142149
"2382",0.904397
"2383",0.132759
"2384",1.14475
"2385",0.0937242
"2386",0.112573
"2387",0.573862
"2388",0.759916
"2389",0.356272
"2390",0.389285
"2391",0.0723531
"2392",0.130332
"2393",0.277207
"2394",1.5947
"2395",1.06493
"2396",0.052978
"2397",0.0231486
"2398",0.156611
"2399",0.0751824
"2400",0.183976
"2401",0.839956
"2402",1.13006
"2403",0.610349
"2404",0.0967808
"2405",0.633257
"2406",0.0849265
"2407",0.102448
"2408",0.33648
"2409",1.46202
"2410",0.409156
"2411",0.324459
"2412",0.0813398
"2413",0.223916
"2414",0.765245
"2415",0.0200316
"2416",0.151948
"2417",0.0310841
"2418",0.590339
"2419",0.987172
"2420",1.48291
"2421",0.567433
"2422",1.16112
"2423",0.0501039
"2424",0.0427505
"2425",0.18349
"2426",0.98787
"2427",0.209906
"2428",0.0491367
"2429",0.181677
"2430",1.05628
"2431",0.784296
"2432",0.404562
"2433",0.275757
"2434",0.0306735
"2435",0.466214
"2436",0.446195
"2437",0.708577
"2438",0.769486
"2439",0.0867858
"2440",0.349269
"2441",0.116302
"2442",0.428977
"2443",0.419924
"2444",0.408023
"2445",0.45001
"2446",0.371521
"2447",0.0850369
"2448",0.608431
"2449",0.425769
"2450",1.49527
"2451",0.133616
"2452",0.974818
"2453",0.167178
"2454",0.254604
"2455",0.853767
"2456",0.0495909
"2457",0.206727
"2458",0.0258925
"2459",0.331937
"2460",0.23899
"2461",0.0252846
"2462",0.0879772
"2463",0.223078
"2464",1.11245
"2465",0.899122
"2466",0.577238
"2467",0.54538
"2468",0.515221
"2469",0.487072
"2470",0.919027
"2471",0.779613
"2472",0.042907
"2473",0.0322303
"2474",0.175085
"2475",1.79942
"2476",0.273123
"2477",0.333714
"2478",0.178094
"2479",0.115873
"2480",0.51543
"2481",1.10426
"2482",0.128191
"2483",1.32767
"2484",0.0975853
"2485",0.533436
"2486",0.301721
"2487",1.74435
"2488",0.220282
"2489",0.853378
"2490",0.0643656
"2491",0.445003
"2492",0.473218
"2493",0.518571
"2494",0.588064
"2495",0.0777029
"2496",0.4628
"2497",0.165679
"2498",0.155535
"2499",0.107309
"2500",0.257246
"2501",0.0757305
"2502",0.168494
"2503",0.0436465
"2504",0.118308
"2505",0.473874
"2506",0.201872
"2507",0.146571
"2508",0.806657
"2509",0.779337
"2510",0.515911
"2511",0.00497723
"2512",1.16866
"2513",0.25441
"2514",0.0967631
"2515",0.0617334
"2516",0.375614
"2517",0.323397
"2518",0.0255451
"2519",0.284648
"2520",0.276956
"2521",0.529398
"2522",0.225006
"2523",0.363783
"2524",0.0096869
"2525",0.0242579
"2526",1.22635
"2527",0.335411
"2528",0.555629
"2529",0.801478
"2530",0.00794319
"2531",0.535418
"2532",0.12026
"2533",0.386893
"2534",0.850013
"2535",0.0914252
"2536",0.105289
"2537",0.251054
"2538",0.265688
"2539",0.413029
"2540",0.26853
"2541",0.245432
"2542",0.265722
"2543",0.0539659
"2544",0.998919
"2545",0.0582072
"2546",1.45083
"2547",0.0273427
"2548",0.00494051
"2549",0.285744
"2550",0.423002
"2551",0.342169
"2552",0.523218
"2553",1.10682
"2554",0.241687
"2555",0.42708
"2556",0.453202
"2557",0.242838
"2558",0.195192
"2559",0.136362
"2560",0.296755
"2561",0.0722699
"2562",0.0341678
"2563",0.440858
"2564",0.173587
"2565",0.13689
"2566",0.180288
"2567",0.214954
"2568",0.0915815
"2569",0.366567
"2570",0.322489
"2571",0.0357283
"2572",0.498239
"2573",0.827789
"2574",0.0561769
"2575",0.532187
"2576",0.180497
"2577",0.551481
"2578",0.310147
"2579",0.0898299
"2580",0.421396
"2581",0.614959
"2582",0.0496776
"2583",0.560327
"2584",0.411454
"2585",0.302346
"2586",0.0192555
"2587",2.44636
"2588",0.42008
"2589",0.52431
"2590",0.633308
"2591",0.0372273
"2592",0.185503
"2593",0.0733781
"2594",0.715005
"2595",0.110398
"2596",0.298589
"2597",0.24289
"2598",0.292623
"2599",0.168359
"2600",0.41526
"2601",0.220689
"2602",0.315449
"2603",0.721839
"2604",0.458849
"2605",1.79569
"2606",0.576955
"2607",0.284949
"2608",0.29152
"2609",0.37647
"2610",0.254259
"2611",0.215017
"2612",0.547351
"2613",0.605821
"2614",0.439534
"2615",0.215404
"2616",0.305327
"2617",0.0537346
"2618",0.212131
"2619",0.039568
"2620",0.251011
"2621",1.46943
"2622",0.303392
"2623",0.303559
"2624",0.645895
"2625",0.086796
"2626",0.1515
"2627",0.0642285
"2628",0.0526776
"2629",0.064369
"2630",0.0998023
"2631",0.201387
"2632",0.300453
"2633",0.0561213
"2634",0.115842
"2635",0.431428
"2636",0.0142032
"2637",0.433792
"2638",0.287794
"2639",0.0440982
"2640",0.960144
"2641",0.654625
"2642",1.18364
"2643",0.353781
"2644",0.199774
"2645",0.892014
"2646",0.267791
"2647",0.108935
"2648",0.581087
"2649",0.19248
"2650",0.332986
"2651",1.39772
"2652",0.308252
"2653",0.612642
"2654",0.645615
"2655",0.951694
"2656",0.414598
"2657",0.116074
"2658",0.431981
"2659",0.141413
"2660",0.340442
"2661",0.108774
"2662",1.79322
"2663",0.392831
"2664",0.0812771
"2665",0.363153
"2666",0.554919
"2667",0.456039
"2668",0.136358
"2669",0.158102
"2670",1.48497
"2671",0.759574
"2672",0.037246
"2673",0.593868
"2674",0.0880518
"2675",0.225389
"2676",0.139644
"2677",1.01608
"2678",0.298289
"2679",0.282133
"2680",0.209089
"2681",0.230399
"2682",0.165515
"2683",0.34906
"2684",0.177188
"2685",0.264748
"2686",0.621742
"2687",0.0119167
"2688",0.565945
"2689",0.219963
"2690",0.783812
"2691",0.14725
"2692",0.0714019
"2693",0.197575
"2694",0.573741
"2695",1.89936
"2696",0.398857
"2697",1.0083
"2698",0.929516
"2699",0.178087
"2700",0.141917
"2701",0.0580737
"2702",0.727297
"2703",0.420493
"2704",0.491788
"2705",0.645816
"2706",0.202555
"2707",0.877018
"2708",0.263018
"2709",0.202248
"2710",0.252112
"2711",0.360767
"2712",0.0173943
"2713",0.0952726
"2714",0.136802
"2715",0.382133
"2716",0.358746
"2717",0.242647
"2718",0.0489
"2719",1.2239
"2720",0.466807
"2721",0.628905
"2722",0.119351
"2723",0.235048
"2724",0.135662
"2725",0.888751
"2726",0.175215
"2727",0.270213
"2728",0.256325
"2729",0.751222
"2730",0.0085477
"2731",1.0996
"2732",0.389876
"2733",0.325898
"2734",0.420167
"2735",0.642044
"2736",0.191144
"2737",0.559265
"2738",0.315054
"2739",0.123044
"2740",0.0427071
"2741",0.186545
"2742",0.465832
"2743",0.857889
"2744",0.415687
"2745",0.0768897
"2746",0.353755
"2747",0.371811
"2748",0.91427
"2749",0.414145
"2750",0.217861
"2751",0.378292
"2752",0.261622
"2753",0.167612
"2754",0.215988
"2755",0.0764231
"2756",0.393693
"2757",0.186514
"2758",0.411613
"2759",0.0426825
"2760",0.0128473
"2761",0.349719
"2762",0.390344
"2763",0.675455
"2764",0.764261
"2765",0.0989985
"2766",0.103475
"2767",0.211807
"2768",0.322608
"2769",0.155787
"2770",1.33594
"2771",0.964866
"2772",0.29369
"2773",0.920099
"2774",0.441469
"2775",0.770433
"2776",0.883632
"2777",0.158035
"2778",0.504843
"2779",0.0389484
"2780",0.753953
"2781",0.179625
"2782",0.56434
"2783",1.04173
"2784",0.0741917
"2785",0.112469
"2786",0.0833268
"2787",0.681067
"2788",0.308128
"2789",0.0458782
"2790",1.01868
"2791",0.313325
"2792",0.580054
"2793",0.579172
"2794",0.042465
"2795",0.452319
"2796",0.292338
"2797",0.127798
"2798",0.146743
"2799",1.25847
"2800",0.182374
"2801",0.384565
"2802",0.528822
"2803",0.169988
"2804",0.24608
"2805",0.979563
"2806",0.020088
"2807",0.242056
"2808",0.692212
"2809",0.494522
"2810",1.0123
"2811",0.0593641
"2812",0.679338
"2813",0.994776
"2814",0.176393
"2815",0.0525436
"2816",1.20383
"2817",0.381774
"2818",0.116069
"2819",0.0991344
"2820",0.326712
"2821",0.0194903
"2822",0.844955
"2823",0.293974
"2824",0.436707
"2825",0.27203
"2826",0.0858514
"2827",0.678242
"2828",0.370505
"2829",0.933112
"2830",0.0318899
"2831",0.391208
"2832",0.692734
"2833",0.516044
"2834",0.00578784
"2835",0.619626
"2836",0.698702
"2837",0.0727132
"2838",0.249261
"2839",0.0248504
"2840",0.528679
"2841",0.288835
"2842",0.989096
"2843",0.354589
"2844",0.534869
"2845",0.409054
"2846",0.6735
"2847",0.586334
"2848",0.726236
"2849",0.0873293
"2850",1.1835
"2851",0.780615
"2852",0.00172686
"2853",0.432686
"2854",0.215787
"2855",0.233575
"2856",0.118652
"2857",0.119714
"2858",1.05087
"2859",0.0379786
"2860",0.804871
"2861",0.260097
"2862",0.344978
"2863",0.753525
"2864",0.225312
"2865",0.297138
"2866",0.259161
"2867",0.936153
"2868",0.302105
"2869",0.0260513
"2870",0.413139
"2871",0.254993
"2872",0.209966
"2873",0.169457
"2874",0.506336
"2875",0.0841194
"2876",0.100278
"2877",0.416483
"2878",0.502733
"2879",1.27687
"2880",0.111048
"2881",0.0763962
"2882",0.852801
"2883",0.425444
"2884",0.495597
"2885",0.396771
"2886",0.523278
"2887",0.159137
"2888",0.803515
"2889",0.111844
"2890",0.0721008
"2891",0.13302
"2892",0.252997
"2893",0.144278
"2894",0.112428
"2895",1.74149
"2896",0.222371
"2897",0.0345225
"2898",0.824308
"2899",0.0344875
"2900",0.0317864
"2901",0.148789
"2902",0.836775
"2903",0.0223824
"2904",0.33559
"2905",1.06549
"2906",1.14001
"2907",0.354219
"2908",0.808038
"2909",0.30629
"2910",0.0767211
"2911",0.269984
"2912",2.1562
"2913",0.471416
"2914",1.74895
"2915",0.163329
"2916",0.0758652
"2917",0.454449
"2918",0.272617
"2919",0.220697
"2920",0.414334
"2921",0.0580085
"2922",0.87926
"2923",0.131746
"2924",1.29591
"2925",0.405784
"2926",0.463
"2927",0.389013
"2928",0.0119222
"2929",0.0318872
"2930",0.733816
"2931",0.142205
"2932",0.0638166
"2933",0.0372788
"2934",0.264337
"2935",0.628964
"2936",0.135299
"2937",0.463749
"2938",0.392851
"2939",0.203073
"2940",0.407059
"2941",0.0495029
"2942",0.136757
"2943",0.652726
"2944",1.22047
"2945",0.711945
"2946",0.231991
"2947",0.268849
"2948",0.424815
"2949",0.713832
"2950",0.620519
"2951",0.662975
"2952",0.259282
"2953",0.612547
"2954",0.613225
"2955",0.230082
"2956",0.0214594
"2957",0.312019
"2958",0.184285
"2959",0.96264
"2960",0.115183
"2961",0.222472
"2962",0.298426
"2963",0.309063
"2964",0.0232873
"2965",0.0235423
"2966",0.524308
"2967",0.0986495
"2968",0.495625
"2969",0.159254
"2970",0.150768
"2971",1.11245
"2972",0.625067
"2973",0.0914873
"2974",0.107193
"2975",0.898834
"2976",0.109959
"2977",0.232403
"2978",0.107944
"2979",0.0146618
"2980",0.0292995
"2981",2.91577
"2982",0.0513828
"2983",0.105137
"2984",1.12002
"2985",0.0840075
"2986",0.348394
"2987",0.199718
"2988",0.872268
"2989",0.47842
"2990",0.0980034
"2991",1.02827
"2992",0.812799
"2993",0.119401
"2994",0.40188
"2995",0.11174
"2996",0.0708557
"2997",0.104374
"2998",0.0740776
"2999",0.18268
"3000",0.3476
"3001",0.400538
"3002",0.734399
"3003",0.329132
"3004",0.0809533
"3005",2.51906
"3006",0.292596
"3007",0.0122763
"3008",0.545068
"3009",0.0478752
"3010",0.146767
"3011",0.455824
"3012",0.794773
"3013",0.596019
"3014",0.226956
"3015",1.65024
"3016",0.459438
"3017",0.899454
"3018",0.320518
"3019",1.63765
"3020",0.261443
"3021",0.447706
"3022",0.930581
"3023",0.244751
"3024",0.190892
"3025",0.514056
"3026",0.0886791
"3027",0.412564
"3028",0.13319
"3029",0.0459268
"3030",0.289973
"3031",0.0473634
"3032",0.772222
"3033",0.098988
"3034",0.0996669
"3035",0.181286
"3036",0.353681
"3037",0.051591
"3038",0.605437
"3039",0.136889
"3040",0.164283
"3041",0.286513
"3042",0.0326571
"3043",0.0328139
"3044",0.448971
"3045",0.114975
"3046",0.359755
"3047",0.101103
"3048",0.148703
"3049",0.09619
"3050",0.0727829
"3051",0.195292
"3052",0.281581
"3053",0.432975
"3054",0.5966
"3055",0.853377
"3056",0.164866
"3057",0.256008
"3058",0.135829
"3059",0.169336
"3060",0.0859326
"3061",1.12842
"3062",0.631457
"3063",0.801397
"3064",0.824693
"3065",0.3806
"3066",0.473056
"3067",0.838506
"3068",0.858543
"3069",0.379742
"3070",0.0419394
"3071",0.0333773
"3072",0.0453443
"3073",2.37091
"3074",0.377698
"3075",0.338133
"3076",0.655346
"3077",0.804377
"3078",0.380976
"3079",0.00515448
"3080",1.38888
"3081",0.159604
"3082",0.340798
"3083",0.0293842
"3084",0.634227
"3085",0.14888
"3086",0.0946367
"3087",0.399291
"3088",0.546644
"3089",0.212917
"3090",0.597544
"3091",1.09547
"3092",0.599748
"3093",0.503956
"3094",0.038581
"3095",0.0634189
"3096",1.34001
"3097",0.59995
"3098",0.158305
"3099",0.116175
"3100",0.0756254
"3101",0.223751
"3102",0.946184
"3103",1.18724
"3104",0.499087
"3105",0.595902
"3106",0.311887
"3107",0.399793
"3108",0.0334679
"3109",0.0674825
"3110",0.604633
"3111",0.464055
"3112",0.236558
"3113",0.354234
"3114",0.0522177
"3115",0.931776
"3116",0.0611983
"3117",0.430246
"3118",0.0867564
"3119",0.257282
"3120",0.139577
"3121",0.317266
"3122",0.156886
"3123",0.965506
"3124",1.25859
"3125",0.103023
"3126",0.541388
"3127",0.261441
"3128",0.111279
"3129",0.0609836
"3130",0.0800942
"3131",0.741658
"3132",0.0319759
"3133",0.126969
"3134",0.126893
"3135",0.399501
"3136",0.0933007
"3137",0.632204
"3138",0.0108395
"3139",0.163187
"3140",0.461441
"3141",1.06181
"3142",0.140488
"3143",1.07769
"3144",0.604818
"3145",0.237531
"3146",0.997448
"3147",0.328829
"3148",0.817245
"3149",0.074057
"3150",0.0691573
"3151",2.52523
"3152",0.264788
"3153",0.0624077
"3154",0.116487
