"","x"
"1547",0.018794
"1548",0.0982204
"1549",0.134897
"1550",0.106606
"1551",0.0199213
"1552",0.0276704
"1553",0.0563432
"1554",0.205734
"1555",0.0528636
"1556",0.0421607
"1557",0.115168
"1558",0.0428289
"1559",0.0908045
"1560",0.0861138
"1561",0.0324904
"1562",0.121385
"1563",0.0637472
"1564",0.04671
"1565",0.0928575
"1566",0.0231422
"1567",0.293665
"1568",0.113673
"1569",0.0105766
"1570",0.0945188
"1571",0.0575662
"1572",0.0458358
"1573",0.0917503
"1574",0.00567583
"1575",0.00989462
"1576",0.0260839
"1577",0.106889
"1578",0.034728
"1579",0.0386505
"1580",0.140556
"1581",0.00830537
"1582",0.0210255
"1583",0.170854
"1584",0.0397477
"1585",0.204553
"1586",0.0196107
"1587",0.00643635
"1588",0.0133804
"1589",0.0537816
"1590",0.0987102
"1591",0.0390272
"1592",0.172737
"1593",0.0351835
"1594",0.045552
"1595",0.150229
"1596",0.0450747
"1597",0.0367474
"1598",0.0371058
"1599",0.0814859
"1600",0.0459325
"1601",0.0227652
"1602",0.0549496
"1603",0.0851618
"1604",0.0540434
"1605",0.158324
"1606",0.128976
"1607",0.021115
"1608",0.0764892
"1609",0.0134833
"1610",0.0883852
"1611",0.188172
"1612",0.0528087
"1613",0.0131487
"1614",0.281234
"1615",0.115522
"1616",0.0145731
"1617",0.0253924
"1618",0.0443047
"1619",0.0472436
"1620",0.0775971
"1621",0.130492
"1622",0.0266119
"1623",0.0915145
"1624",0.0563951
"1625",0.0518246
"1626",0.0680804
"1627",0.073201
"1628",0.0417575
"1629",0.077674
"1630",0.00842595
"1631",0.0798366
"1632",0.107717
"1633",0.0259723
"1634",0.0892249
"1635",0.0392842
"1636",0.0821165
"1637",0.361749
"1638",0.107946
"1639",0.0632715
"1640",0.194199
"1641",0.0216256
"1642",0.122818
"1643",0.0519144
"1644",0.0464571
"1645",0.101093
"1646",0.0828347
"1647",0.0890963
"1648",0.00878971
"1649",0.0370662
"1650",0.283016
"1651",0.0477015
"1652",0.0350224
"1653",0.0285534
"1654",0.0466847
"1655",0.157804
"1656",0.0829662
"1657",0.022266
"1658",0.038087
"1659",0.149504
"1660",0.0918262
"1661",0.0796438
"1662",0.0879932
"1663",0.0246163
"1664",0.0678607
"1665",0.0237727
"1666",0.206554
"1667",0.0553491
"1668",0.0258627
"1669",0.0114777
"1670",0.00465575
"1671",0.0297842
"1672",0.0297783
"1673",0.085573
"1674",0.11169
"1675",0.0263101
"1676",0.0201645
"1677",0.0240295
"1678",0.136326
"1679",0.0398697
"1680",0.10194
"1681",0.00437601
"1682",0.190727
"1683",0.141942
"1684",0.0143708
"1685",0.0307161
"1686",0.100957
"1687",0.0351179
"1688",0.0588931
"1689",0.0348846
"1690",0.0425618
"1691",0.0408789
"1692",0.0268166
"1693",0.0380765
"1694",0.0402365
"1695",0.0164247
"1696",0.023301
"1697",0.0194341
"1698",0.0462861
"1699",0.0382052
"1700",0.0367468
"1701",0.0236831
"1702",0.0522233
"1703",0.0109402
"1704",0.0727621
"1705",0.102778
"1706",0.0325123
"1707",0.0163222
"1708",0.0192913
"1709",0.0712051
"1710",0.115362
"1711",0.210024
"1712",0.0313919
"1713",0.100298
"1714",0.119089
"1715",0.117126
"1716",0.0806684
"1717",0.150578
"1718",0.116219
"1719",0.0458207
"1720",0.0124757
"1721",0.102255
"1722",0.15627
"1723",0.011288
"1724",0.0504271
"1725",0.0211184
"1726",0.0409393
"1727",0.0385711
"1728",0.0556051
"1729",0.114988
"1730",0.129805
"1731",0.0526288
"1732",0.0975665
"1733",0.121199
"1734",0.0535606
"1735",0.0744833
"1736",0.0929054
"1737",0.0237582
"1738",0.0890424
"1739",0.0720926
"1740",0.0287126
"1741",0.051215
"1742",0.0121611
"1743",0.00359012
"1744",0.00716762
"1745",0.151469
"1746",0.0965358
"1747",0.0361794
"1748",0.0604631
"1749",0.0605016
"1750",0.00432566
"1751",0.0373962
"1752",0.1557
"1753",0.0319799
"1754",0.156466
"1755",0.107648
"1756",0.144301
"1757",0.0765543
"1758",0.0359657
"1759",0.0415213
"1760",0.0604902
"1761",0.00770601
"1762",0.0261186
"1763",0.127169
"1764",0.0693627
"1765",0.026374
"1766",0.0554948
"1767",0.0150838
"1768",0.116281
"1769",0.298131
"1770",0.0892374
"1771",0.0833901
"1772",0.132258
"1773",0.157003
"1774",0.133019
"1775",0.0689531
"1776",0.0666189
"1777",0.00654552
"1778",0.197412
"1779",0.0427795
"1780",0.0181619
"1781",0.0290455
"1782",0.0880062
"1783",0.116135
"1784",0.060459
"1785",0.046566
"1786",0.0676379
"1787",0.124493
"1788",0.0858806
"1789",0.0577066
"1790",0.0415573
"1791",0.0614148
"1792",0.0401981
"1793",0.0177708
"1794",0.0384454
"1795",0.0660365
"1796",0.0289038
"1797",0.107729
"1798",0.123861
"1799",0.0763928
"1800",0.164211
"1801",0.0480355
"1802",0.0596663
"1803",0.0251793
"1804",0.144153
"1805",0.0868256
"1806",0.023155
"1807",0.00296388
"1808",0.0542476
"1809",0.0298638
"1810",0.0770104
"1811",0.259595
"1812",0.0410792
"1813",0.0371342
"1814",0.16616
"1815",0.0262824
"1816",0.0935577
"1817",0.053596
"1818",0.0292337
"1819",0.0688248
"1820",0.026125
"1821",0.0961963
"1822",0.0434649
"1823",0.0131031
"1824",0.0225851
"1825",0.157756
"1826",0.0792327
"1827",0.0101901
"1828",0.0365657
"1829",0.078104
"1830",0.0551568
"1831",0.270186
"1832",0.21059
"1833",0.0263231
"1834",0.0446752
"1835",0.0199584
"1836",0.0408536
"1837",0.0960329
"1838",0.13508
"1839",0.014529
"1840",0.142518
"1841",0.135627
"1842",0.0249718
"1843",0.0612728
"1844",0.101843
"1845",0.0487287
"1846",0.132746
"1847",0.0451058
"1848",0.0259483
"1849",0.0143367
"1850",0.0571377
"1851",0.163682
"1852",0.0358281
"1853",0.0459634
"1854",0.0286014
"1855",0.00904615
"1856",0.0345274
"1857",0.0286886
"1858",0.208822
"1859",0.289734
"1860",0.00674505
"1861",0.283652
"1862",0.209513
"1863",0.0104347
"1864",0.016489
"1865",0.0139075
"1866",0.129318
"1867",0.0294454
"1868",0.0475689
"1869",0.137463
"1870",0.0249673
"1871",0.0171817
"1872",0.329156
"1873",0.0306081
"1874",0.0371517
"1875",0.0499917
"1876",0.18757
"1877",0.096574
"1878",0.07183
"1879",0.0876621
"1880",0.0177165
"1881",0.0159164
"1882",0.0170428
"1883",0.312799
"1884",0.0265746
"1885",0.0445048
"1886",0.0144277
"1887",0.0124484
"1888",0.0194738
"1889",0.0794414
"1890",0.0152447
"1891",0.0326959
"1892",0.0580925
"1893",0.134234
"1894",0.0402529
"1895",0.00260561
"1896",0.0377374
"1897",0.013912
"1898",0.0427988
"1899",0.0395872
"1900",0.0204382
"1901",0.0381406
"1902",0.0256747
"1903",0.195912
"1904",0.062219
"1905",0.0349813
"1906",0.0184767
"1907",0.0197986
"1908",0.021824
"1909",0.153347
"1910",0.0297949
"1911",0.0370674
"1912",0.0670967
"1913",0.0266551
"1914",0.705704
"1915",0.182514
"1916",0.00598244
"1917",0.0355462
"1918",0.0802448
"1919",0.197405
"1920",0.0921932
"1921",0.0819699
"1922",0.109014
"1923",0.0696048
"1924",0.134818
"1925",0.202248
"1926",0.110958
"1927",0.0481267
"1928",0.00973671
"1929",0.0246203
"1930",0.104808
"1931",0.0907169
"1932",0.0321498
"1933",0.0264066
"1934",0.0447583
"1935",0.0935793
"1936",0.00923408
"1937",0.142324
"1938",0.0112095
"1939",0.0452627
"1940",0.00884058
"1941",0.0768523
"1942",0.0935613
"1943",0.0636758
"1944",0.0295575
"1945",0.0890955
"1946",0.0151437
"1947",0.105417
"1948",0.183656
"1949",0.0361506
"1950",0.074595
"1951",0.139852
"1952",0.127854
"1953",0.0710992
"1954",0.108309
"1955",0.0554278
"1956",0.0340642
"1957",0.0540196
"1958",0.172655
"1959",0.0653308
"1960",0.0146809
"1961",0.179313
"1962",0.0264733
"1963",0.0171945
"1964",0.140379
"1965",0.0104337
"1966",0.0825628
"1967",0.0333658
"1968",0.0155765
"1969",0.0667525
"1970",0.0827515
"1971",0.154741
"1972",0.103987
"1973",0.0820485
"1974",0.0678252
"1975",0.13766
"1976",0.0576119
"1977",0.116205
"1978",0.0206902
"1979",0.0878422
"1980",0.00868945
"1981",0.0962345
"1982",0.0207625
"1983",0.0591149
"1984",0.0941144
"1985",0.0343813
"1986",0.0183365
"1987",0.0145266
"1988",0.197087
"1989",0.115739
"1990",0.0648671
"1991",0.0152682
"1992",0.0238573
"1993",0.186092
"1994",0.0943279
"1995",0.150502
"1996",0.0807705
"1997",0.144912
"1998",0.0426427
"1999",0.0336968
"2000",0.0468204
"2001",0.0308812
"2002",0.0336194
"2003",0.0580405
"2004",0.152156
"2005",0.139548
"2006",0.116384
"2007",0.0661303
"2008",0.0407906
"2009",0.0636602
"2010",0.25885
"2011",0.0238813
"2012",0.026033
"2013",0.30534
"2014",0.0334466
"2015",0.061685
"2016",0.215627
"2017",0.0376549
"2018",0.119234
"2019",0.0283064
"2020",0.071556
"2021",0.0772625
"2022",0.0807044
"2023",0.00781007
"2024",0.0839421
"2025",0.031733
"2026",0.133434
"2027",0.0806164
"2028",0.0121648
"2029",0.0297751
"2030",0.103818
"2031",0.130379
"2032",0.0323267
"2033",0.0797871
"2034",0.0208369
"2035",0.0719414
"2036",0.0274279
"2037",0.159439
"2038",0.0478847
"2039",0.167765
"2040",0.183101
"2041",0.0444268
"2042",0.0267537
"2043",0.0888963
"2044",0.0643556
"2045",0.053525
"2046",0.012968
"2047",0.120599
"2048",0.0246347
"2049",0.100068
"2050",0.0220451
"2051",0.0343729
"2052",0.016171
"2053",0.0606615
"2054",0.114235
"2055",0.038564
"2056",0.0911661
"2057",0.0155281
"2058",0.0225195
"2059",0.0182529
"2060",0.0958512
"2061",0.0669987
"2062",0.0379488
"2063",0.0793217
"2064",0.105975
"2065",0.121092
"2066",0.111238
"2067",0.0416236
"2068",0.0221535
"2069",0.0443876
"2070",0.0432101
"2071",0.120934
"2072",0.0732995
"2073",0.0571591
"2074",0.0380796
"2075",0.10096
"2076",0.0479694
"2077",0.0811117
"2078",0.0362834
"2079",0.0199159
"2080",0.0442122
"2081",0.0910634
"2082",0.119234
"2083",0.0927883
"2084",0.115188
"2085",0.0122785
"2086",0.0239903
"2087",0.0672167
"2088",0.038033
"2089",0.164739
"2090",0.0650511
"2091",0.0170928
"2092",0.0415367
"2093",0.0361411
"2094",0.198347
"2095",0.049862
"2096",0.0639213
"2097",0.146187
"2098",0.115378
"2099",0.113051
"2100",0.121996
"2101",0.0301316
"2102",0.0401056
"2103",0.0271072
"2104",0.0247713
"2105",0.0618716
"2106",0.0265835
"2107",0.11578
"2108",0.082087
"2109",0.0405679
"2110",0.0594674
"2111",0.0204249
"2112",0.0130068
"2113",0.117381
"2114",0.0477481
"2115",0.0189165
"2116",0.0367635
"2117",0.0451323
"2118",0.0217541
"2119",0.0361933
"2120",0.0201279
"2121",0.0105193
"2122",0.239349
"2123",0.0956578
"2124",0.0579249
"2125",0.0419906
"2126",0.0539173
"2127",0.0170439
"2128",0.0693151
"2129",0.0543463
"2130",0.091947
"2131",0.0215036
"2132",0.0882574
"2133",0.00894338
"2134",0.115252
"2135",0.143071
"2136",0.0809707
"2137",0.109307
"2138",0.0985997
"2139",0.0884293
"2140",0.123434
"2141",0.0680886
"2142",0.0365914
"2143",0.052178
"2144",0.0614248
"2145",0.0229105
"2146",0.193148
"2147",0.106699
"2148",0.154596
"2149",0.0603938
"2150",0.0177478
"2151",0.240046
"2152",0.0337808
"2153",0.00500084
"2154",0.0892941
"2155",0.0862942
"2156",0.0384308
"2157",0.0845276
"2158",0.144322
"2159",0.0385886
"2160",0.0654723
"2161",0.238847
"2162",0.0645247
"2163",0.0408728
"2164",0.0986068
"2165",0.0595788
"2166",0.102312
"2167",0.161255
"2168",0.195158
"2169",0.100142
"2170",0.136756
"2171",0.0925522
"2172",0.0808213
"2173",0.0358939
"2174",0.0668795
"2175",0.0281055
"2176",0.0496529
"2177",0.091967
"2178",0.0572668
"2179",0.0142269
"2180",0.01965
"2181",0.1605
"2182",0.00609711
"2183",0.16093
"2184",0.139667
"2185",0.0446077
"2186",0.220196
"2187",0.181118
"2188",0.0113726
"2189",0.143096
"2190",0.0918784
"2191",0.0920855
"2192",0.0565079
"2193",0.113159
"2194",0.128716
"2195",0.044646
"2196",0.00408656
"2197",0.0628269
"2198",0.0199932
"2199",0.055947
"2200",0.072856
"2201",0.0446203
"2202",0.0475198
"2203",0.0650969
"2204",0.084989
"2205",0.0542339
"2206",0.0522578
"2207",0.0563473
"2208",0.0223524
"2209",0.0369929
"2210",0.166238
"2211",0.055677
"2212",0.00543771
"2213",0.0539332
"2214",0.041535
"2215",0.0117545
"2216",0.207607
"2217",0.0684228
"2218",0.0303257
"2219",0.0386895
"2220",0.0938739
"2221",0.013107
"2222",0.0465731
"2223",0.27948
"2224",0.194362
"2225",0.0640939
"2226",0.0115283
"2227",0.0415948
"2228",0.040564
"2229",0.0368867
"2230",0.0338501
"2231",0.0585147
"2232",0.0323595
"2233",0.0507731
"2234",0.239123
"2235",0.137225
"2236",0.154746
"2237",0.0458987
"2238",0.0816002
"2239",0.0361461
"2240",0.0213052
"2241",0.244967
"2242",0.00891659
"2243",0.0418696
"2244",0.23891
"2245",0.0438821
"2246",0.122935
"2247",0.0330982
"2248",0.0919086
"2249",0.0696663
"2250",0.29092
"2251",0.0305108
"2252",0.0316243
"2253",0.0498546
"2254",0.0339807
"2255",0.0813428
"2256",0.0170948
"2257",0.0976235
"2258",0.013756
"2259",0.0351146
"2260",0.11737
"2261",0.0881862
"2262",0.173044
"2263",0.0413996
"2264",0.0499923
"2265",0.120566
"2266",0.0120473
"2267",0.0778616
"2268",0.0113257
"2269",0.15757
"2270",0.0986956
"2271",0.0748011
"2272",0.008183
"2273",0.128435
"2274",0.334462
"2275",0.121713
"2276",0.051588
"2277",0.0233414
"2278",0.0206971
"2279",0.0045157
"2280",0.0255135
"2281",0.0710366
"2282",0.159864
"2283",0.175888
"2284",0.0182552
"2285",0.16325
"2286",0.164701
"2287",0.0337322
"2288",0.0199402
"2289",0.0680426
"2290",0.0467682
"2291",0.0793518
"2292",0.0111161
"2293",0.039353
"2294",0.15087
"2295",0.0401849
"2296",0.122715
"2297",0.0217075
"2298",0.109676
"2299",0.158589
"2300",0.0257978
"2301",0.0355937
"2302",0.0659078
"2303",0.0882698
"2304",0.0331871
"2305",0.114227
"2306",0.236164
"2307",0.0427187
"2308",0.11613
"2309",0.0463722
"2310",0.0443904
"2311",0.0218729
"2312",0.0308233
"2313",0.144347
"2314",0.0616178
"2315",0.172797
"2316",0.0270505
"2317",0.0205963
"2318",0.0144901
"2319",0.0255896
"2320",0.100435
"2321",0.0125956
"2322",0.103003
"2323",0.126461
"2324",0.0907422
"2325",0.0261888
"2326",0.132691
"2327",0.0118746
"2328",0.0407935
"2329",0.0256362
"2330",0.0781361
"2331",0.0320337
"2332",0.0254394
"2333",0.281905
"2334",0.0468107
"2335",0.0850912
"2336",0.0486464
"2337",0.0987653
"2338",0.0193507
"2339",0.0195337
"2340",0.0226061
"2341",0.0385106
"2342",0.00844356
"2343",0.0333496
"2344",0.0655448
"2345",0.124687
"2346",0.0253135
"2347",0.0186901
"2348",0.0369052
"2349",0.0217944
"2350",0.0115783
"2351",0.0715831
"2352",0.127891
"2353",0.0383833
"2354",0.01425
"2355",0.0197097
"2356",0.133154
"2357",0.105906
"2358",0.235239
"2359",0.077129
"2360",0.0353411
"2361",0.0810919
"2362",0.0709651
"2363",0.0229549
"2364",0.212728
"2365",0.0997736
"2366",0.0523289
"2367",0.0339583
"2368",0.10375
"2369",0.0846154
"2370",0.0689559
"2371",0.0155327
"2372",0.0805149
"2373",0.0475556
"2374",0.117532
"2375",0.0466921
"2376",0.0355271
"2377",0.321854
"2378",0.00187247
"2379",0.0276308
"2380",0.0645785
"2381",0.0201984
"2382",0.015082
"2383",0.0258553
"2384",0.0384342
"2385",0.0296785
"2386",0.0521883
"2387",0.0735444
"2388",0.0591041
"2389",0.126556
"2390",0.009625
"2391",0.0563023
"2392",0.0761452
"2393",0.0629711
"2394",0.0249847
"2395",0.032929
"2396",0.0168683
"2397",0.232757
"2398",0.0210624
"2399",0.148321
"2400",0.0394697
"2401",0.079792
"2402",0.0917001
"2403",0.0655396
"2404",0.113865
"2405",0.118759
"2406",0.244714
"2407",0.196443
"2408",0.0123056
"2409",0.0636618
"2410",0.00948111
"2411",0.0363836
"2412",0.0396016
"2413",0.0356398
"2414",0.0557627
"2415",0.106447
"2416",0.0829928
"2417",0.0252397
"2418",0.0527564
"2419",0.0220041
"2420",0.034221
"2421",0.043054
"2422",0.0653175
"2423",0.0175814
"2424",0.146005
"2425",0.109633
"2426",0.0396699
"2427",0.0268633
"2428",0.0635307
"2429",0.0643122
"2430",0.0717263
"2431",0.082855
"2432",0.0675453
"2433",0.0134138
"2434",0.00795614
"2435",0.037651
"2436",0.0880058
"2437",0.0656969
"2438",0.0362809
"2439",0.0689683
"2440",0.104215
"2441",0.0612621
"2442",0.041956
"2443",0.171383
"2444",0.0283985
"2445",0.0389251
"2446",0.0738209
"2447",0.0363428
"2448",0.309778
"2449",0.00858903
"2450",0.0173456
"2451",0.0384207
"2452",0.0114066
"2453",0.109154
"2454",0.0574595
"2455",0.048943
"2456",0.0706108
"2457",0.0791954
"2458",0.0557296
"2459",0.0429207
"2460",0.0809817
"2461",0.0118546
"2462",0.0799522
"2463",0.162257
"2464",0.114245
"2465",0.0382978
"2466",0.0148832
"2467",0.139796
"2468",0.0353774
"2469",0.022659
"2470",0.0891379
"2471",0.0291793
"2472",0.0555823
"2473",0.00802543
"2474",0.0141625
"2475",0.0453795
"2476",0.307184
"2477",0.0804959
"2478",0.0504494
"2479",0.146825
"2480",0.0448554
"2481",0.0323987
"2482",0.0540767
"2483",0.0535331
"2484",0.0379739
"2485",0.015682
"2486",0.0331893
"2487",0.0519236
"2488",0.233831
"2489",0.122355
"2490",0.0673069
"2491",0.0570704
"2492",0.186081
"2493",0.0625927
"2494",0.0621774
"2495",0.0465631
"2496",0.0550551
"2497",0.020869
"2498",0.0110128
"2499",0.0539358
"2500",0.0442962
"2501",0.187197
"2502",0.0298134
"2503",0.0223674
"2504",0.0490187
"2505",0.00881958
"2506",0.0524792
"2507",0.0515467
"2508",0.0530424
"2509",0.0407413
"2510",0.00700265
"2511",0.0730863
"2512",0.110272
"2513",0.095969
"2514",0.0066818
"2515",0.0282742
"2516",0.0755415
"2517",0.0140589
"2518",0.0119305
"2519",0.0673476
"2520",0.0483562
"2521",0.0791486
"2522",0.0242461
"2523",0.0528375
"2524",0.0671853
"2525",0.0169454
"2526",0.0655411
"2527",0.0732617
"2528",0.0678119
"2529",0.134422
"2530",0.0618467
"2531",0.106865
"2532",0.0133653
"2533",0.19072
"2534",0.17141
"2535",0.0781938
"2536",0.0262586
"2537",0.0185429
"2538",0.061677
"2539",0.0174546
"2540",0.196245
"2541",0.0596433
"2542",0.0138925
"2543",0.0542189
"2544",0.0250855
"2545",0.0186373
"2546",0.19917
"2547",0.0631071
"2548",0.027626
"2549",0.10059
"2550",0.074582
"2551",0.0367825
"2552",0.0999981
"2553",0.0586294
"2554",0.0492074
"2555",0.0654609
"2556",0.0636199
"2557",0.0430822
"2558",0.0218106
"2559",0.108147
"2560",0.0381729
"2561",0.0348634
"2562",0.0286611
"2563",0.263181
"2564",0.0644129
"2565",0.0260406
"2566",0.20464
"2567",0.126564
"2568",0.0540162
"2569",0.0086845
"2570",0.0769517
"2571",0.0411665
"2572",0.034403
"2573",0.152754
"2574",0.0939444
"2575",0.012673
"2576",0.180497
"2577",0.0586518
"2578",0.0572504
"2579",0.0474793
"2580",0.175714
"2581",0.153708
"2582",0.11589
"2583",0.295948
"2584",0.0425093
"2585",0.0984381
"2586",0.130066
"2587",0.106442
"2588",0.0340369
"2589",0.0355439
"2590",0.11155
"2591",0.0350332
"2592",0.0127486
"2593",0.429499
"2594",0.0184985
"2595",0.186932
"2596",0.0971207
"2597",0.0808275
"2598",0.0523681
"2599",0.0422476
"2600",0.174285
"2601",0.0866392
"2602",0.0128547
"2603",0.0196845
"2604",0.0660404
"2605",0.0694689
"2606",0.0870285
"2607",0.0381103
"2608",0.143224
"2609",0.0274847
"2610",0.0919496
"2611",0.0167534
"2612",0.0715407
"2613",0.00921009
"2614",0.0770771
"2615",0.0232811
"2616",0.111455
"2617",0.05599
"2618",0.0278799
"2619",0.0716487
"2620",0.221399
"2621",0.0404092
"2622",0.0183179
"2623",0.0289993
"2624",0.000339617
"2625",0.149274
"2626",0.0253549
"2627",0.122547
"2628",0.0427057
"2629",0.0471878
"2630",0.0410567
"2631",0.0601624
"2632",0.0351892
"2633",0.0963863
"2634",0.133964
"2635",0.0586954
"2636",0.0165788
"2637",0.0243597
"2638",0.0209012
"2639",0.081099
"2640",0.0527345
"2641",0.0512184
"2642",0.0187031
"2643",0.0193241
"2644",0.0453839
"2645",0.00956
"2646",0.108627
"2647",0.0184025
"2648",0.0126872
"2649",0.0149271
"2650",0.175233
"2651",0.156638
"2652",0.0231395
"2653",0.0407904
"2654",0.0762186
"2655",0.123652
"2656",0.0356538
"2657",0.0393462
"2658",0.0275255
"2659",0.268376
"2660",0.0341592
"2661",0.108774
"2662",0.039019
"2663",0.0170183
"2664",0.108523
"2665",0.0453965
"2666",0.18115
"2667",0.143098
"2668",0.149646
"2669",0.156087
"2670",0.0237571
"2671",0.0132014
"2672",0.0176178
"2673",0.00876103
"2674",0.0301963
"2675",0.204317
"2676",0.175925
"2677",0.127154
"2678",0.020533
"2679",0.138793
"2680",0.0365279
"2681",0.0548596
"2682",0.00938865
"2683",0.129891
"2684",0.0389635
"2685",0.0669727
"2686",0.0456532
"2687",0.0912906
"2688",0.117242
"2689",0.106018
"2690",0.0575751
"2691",0.105566
"2692",0.081133
"2693",0.227234
"2694",0.0382019
"2695",0.0252217
"2696",0.0642832
"2697",0.0484415
"2698",0.0112318
"2699",0.0122338
"2700",0.0912814
"2701",0.254794
"2702",0.1096
"2703",0.0135379
"2704",0.0573548
"2705",0.0265906
"2706",0.0273285
"2707",0.0271762
"2708",0.0517649
"2709",0.0278991
"2710",0.084757
"2711",0.0293545
"2712",0.0358864
"2713",0.124003
"2714",0.0144597
"2715",0.0590802
"2716",0.111512
"2717",0.189299
"2718",0.00691741
"2719",0.125511
"2720",0.0491121
"2721",0.0191988
"2722",0.132895
"2723",0.186662
"2724",0.0468747
"2725",0.0880716
"2726",0.203303
"2727",0.0190294
"2728",0.138902
"2729",0.0378456
"2730",0.052377
"2731",0.0934414
"2732",0.0231622
"2733",0.204856
"2734",0.0583038
"2735",0.00988379
"2736",0.124037
"2737",0.112004
"2738",0.0338171
"2739",0.0974338
"2740",0.0153978
"2741",0.0114155
"2742",0.0118892
"2743",0.0386733
"2744",0.0399416
"2745",0.0880353
"2746",0.154428
"2747",0.0460105
"2748",0.0401277
"2749",0.0898314
"2750",0.0188627
"2751",0.164059
"2752",0.0441565
"2753",0.0783041
"2754",0.108464
"2755",0.0251336
"2756",0.0776884
"2757",0.128971
"2758",0.235657
"2759",0.0857332
"2760",0.012235
"2761",0.0982437
"2762",0.057652
"2763",0.0296919
"2764",0.0429168
"2765",0.0613245
"2766",0.0724843
"2767",0.0297221
"2768",0.100167
"2769",0.0443078
"2770",0.00746114
"2771",0.0419238
"2772",0.0848433
"2773",0.123661
"2774",0.0298139
"2775",0.132663
"2776",0.080718
"2777",0.150773
"2778",0.113854
"2779",0.1474
"2780",0.0247885
"2781",0.0488481
"2782",0.0358933
"2783",0.208716
"2784",0.168272
"2785",0.0782986
"2786",0.0256868
"2787",0.0614788
"2788",0.0459355
"2789",0.123363
"2790",0.0293211
"2791",0.204534
"2792",0.0197171
"2793",0.022588
"2794",0.0899407
"2795",0.0155662
"2796",0.132649
"2797",0.0056423
"2798",0.00828118
"2799",0.0768377
"2800",0.0203557
"2801",0.120052
"2802",0.0303762
"2803",0.0452378
"2804",0.087889
"2805",0.0996198
"2806",0.0645381
"2807",0.0470561
"2808",0.245828
"2809",0.261307
"2810",0.0571346
"2811",0.0527998
"2812",0.0365241
"2813",0.0902306
"2814",0.0888369
"2815",0.0496716
"2816",0.154708
"2817",0.0332464
"2818",0.024962
"2819",0.0213369
"2820",0.0151118
"2821",0.0220286
"2822",0.0739846
"2823",0.0911716
"2824",0.0207316
"2825",0.0947622
"2826",0.0318339
"2827",0.0317781
"2828",0.0151459
"2829",0.0391605
"2830",0.0472531
"2831",0.070228
"2832",0.0833902
"2833",0.0909374
"2834",0.188656
"2835",0.0681557
"2836",0.112301
"2837",0.0669357
"2838",0.0485715
"2839",0.0254139
"2840",0.104472
"2841",0.145366
"2842",0.0985769
"2843",0.0587403
"2844",0.0526958
"2845",0.0437291
"2846",0.0202537
"2847",0.16026
"2848",0.0341555
"2849",0.0175069
"2850",0.0139493
"2851",0.0337305
"2852",0.00172686
"2853",0.201542
"2854",0.08066
"2855",0.295935
"2856",0.0957445
"2857",0.0301945
"2858",0.0654748
"2859",0.062937
"2860",0.00690197
"2861",0.0476434
"2862",0.0372826
"2863",0.114399
"2864",0.069487
"2865",0.0395736
"2866",0.0393562
"2867",0.0751469
"2868",0.0296055
"2869",0.0133506
"2870",0.115548
"2871",0.0959134
"2872",0.124307
"2873",0.0413815
"2874",0.0293587
"2875",0.0607176
"2876",0.0407099
"2877",0.0211313
"2878",0.0652285
"2879",0.0261189
"2880",0.108973
"2881",0.143234
"2882",0.0871833
"2883",0.0733212
"2884",0.0335455
"2885",0.0508468
"2886",0.0284032
"2887",0.0208067
"2888",0.12664
"2889",0.0357231
"2890",0.05778
"2891",0.0863698
"2892",0.0675942
"2893",0.0951841
"2894",0.0102865
"2895",0.054832
"2896",0.0476441
"2897",0.252022
"2898",0.0263377
"2899",0.0435754
"2900",0.111794
"2901",0.0187325
"2902",0.0158654
"2903",0.0127034
"2904",0.0938852
"2905",0.157897
"2906",0.0288969
"2907",0.0055632
"2908",0.0163924
"2909",0.12753
"2910",0.0328993
"2911",0.170282
"2912",0.00267113
"2913",0.0219314
"2914",0.0211755
"2915",0.0122676
"2916",0.0209008
"2917",0.0332016
"2918",0.288867
"2919",0.0774735
"2920",0.0246739
"2921",0.0333889
"2922",0.00880479
"2923",0.056416
"2924",0.0359374
"2925",0.175602
"2926",0.103364
"2927",0.0831577
"2928",0.103962
"2929",0.0444146
"2930",0.0206637
"2931",0.0562448
"2932",0.0405919
"2933",0.025706
"2934",0.0522515
"2935",0.0702591
"2936",0.0646741
"2937",0.0137203
"2938",0.0016081
"2939",0.0246152
"2940",0.058193
"2941",0.0223068
"2942",0.014386
"2943",0.0844669
"2944",0.0680745
"2945",0.023024
"2946",0.056569
"2947",0.0850713
"2948",0.0434167
"2949",0.117149
"2950",0.0612681
"2951",0.0457581
"2952",0.0671402
"2953",0.0424934
"2954",0.072385
"2955",0.0844617
"2956",0.0916029
"2957",0.0450834
"2958",0.0562441
"2959",0.0694295
"2960",0.0102941
"2961",0.0529303
"2962",0.0713931
"2963",0.0577927
"2964",0.032106
"2965",0.0669582
"2966",0.158942
"2967",0.147895
"2968",0.0715897
"2969",0.0268899
"2970",0.0304229
"2971",0.0995729
"2972",0.0325383
"2973",0.0796374
"2974",0.136595
"2975",0.0186913
"2976",0.0660895
"2977",0.00925586
"2978",0.102109
"2979",0.125762
"2980",0.0292995
"2981",0.132192
"2982",0.0241543
"2983",0.101946
"2984",0.119243
"2985",0.0521791
"2986",0.175831
"2987",0.0608428
"2988",0.0548539
"2989",0.0738959
"2990",0.0144349
"2991",0.0372309
