,uf,pt,name,mean
187,1.1818181818181819,85.0,ParkedPlanes:mean,1.3333454165396001
188,1.1818181818181819,85.0,Runwayutilization:last,0.846138195671565
189,1.1818181818181819,90.0,AirportResponseTime:mean,165.356975
190,1.1818181818181819,90.0,DepartQueueSize:mean,0.42261467255342
191,1.1818181818181819,90.0,DepartQueueWaitingTime:mean,10.535499999999999
192,1.1818181818181819,90.0,HoldingQueueSize:mean,0.348482626292255
193,1.1818181818181819,90.0,HoldingQueueWaitingTime:mean,9.82137857242845
194,1.1818181818181819,90.0,ParkedPlanes:mean,1.4285744642615998
195,1.1818181818181819,90.0,Runwayutilization:last,0.8461382252966649
196,1.2,60.0,AirportResponseTime:mean,110.0
197,1.2,60.0,DepartQueueSize:mean,0.5
198,1.2,60.0,DepartQueueWaitingTime:mean,0.0
199,1.2,60.0,HoldingQueueSize:mean,0.0
200,1.2,60.0,HoldingQueueWaitingTime:mean,0.0
201,1.2,60.0,ParkedPlanes:mean,0.5000024999875
202,1.2,60.0,Runwayutilization:last,0.8333222224259232
203,1.2,65.0,AirportResponseTime:mean,115.0
204,1.2,65.0,DepartQueueSize:mean,0.0
205,1.2,65.0,DepartQueueWaitingTime:mean,0.0
206,1.2,65.0,HoldingQueueSize:mean,0.0
207,1.2,65.0,HoldingQueueWaitingTime:mean,0.0
208,1.2,65.0,ParkedPlanes:mean,1.4999975000125
209,1.2,65.0,Runwayutilization:last,0.83332152800405
210,1.2,70.0,AirportResponseTime:mean,120.0
211,1.2,70.0,DepartQueueSize:mean,0.0
212,1.2,70.0,DepartQueueWaitingTime:mean,0.0
213,1.2,70.0,HoldingQueueSize:mean,0.49999750001250004
214,1.2,70.0,HoldingQueueWaitingTime:mean,0.0
215,1.2,70.0,ParkedPlanes:mean,1.4999975000125
216,1.2,70.0,Runwayutilization:last,0.83332083358333
217,1.2,75.0,AirportResponseTime:mean,143.99935000000002
218,1.2,75.0,DepartQueueSize:mean,0.37497786379391673
219,1.2,75.0,DepartQueueWaitingTime:mean,4.999766666666667
220,1.2,75.0,HoldingQueueSize:mean,0.4444442386785567
221,1.2,75.0,HoldingQueueWaitingTime:mean,13.999543338399967
222,1.2,75.0,ParkedPlanes:mean,1.1000576662550001
223,1.2,75.0,Runwayutilization:last,0.83331833370601
224,1.2,80.0,AirportResponseTime:mean,149.44383333333334
225,1.2,80.0,DepartQueueSize:mean,0.3555464294994133
226,1.2,80.0,DepartQueueWaitingTime:mean,6.66635
227,1.2,80.0,HoldingQueueSize:mean,0.40000159997760004
228,1.2,80.0,HoldingQueueWaitingTime:mean,12.777516670944332
229,1.2,80.0,ParkedPlanes:mean,1.3888961110305669
230,1.2,80.0,Runwayutilization:last,0.8333177781689732
231,1.2,85.0,AirportResponseTime:mean,152.85705
232,1.2,85.0,DepartQueueSize:mean,0.39285422614672333
233,1.2,85.0,DepartQueueWaitingTime:mean,8.8094
