time,BaseNetwork.server.aggregator(timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector);timetoserial(responseTimeStats:vector))
48236,0.16235
48237,0.161885
48238,0.159395
48239,0.176814
48240,0.189202
48241,0.174102
48242,0.160765
48243,0.161518
48244,0.15263
48245,0.143159
48246,0.15322
48247,0.159983
48248,0.146363
48249,0.142926
48250,0.134948
48251,0.125558
48252,0.141366
48253,0.153795
48254,0.133766
48255,0.129522
48256,0.12102
48257,0.127504
48258,0.13945
48259,0.127445
48260,0.133683
48261,0.14729
48262,0.14299
48263,0.151984
48264,0.147732
48265,0.167026
48266,0.15758
48267,0.149545
48268,0.128051
48269,0.116139
48270,0.126766
48271,0.10184
48272,0.0999879
48273,0.117448
48274,0.116622
48275,0.127753
48276,0.128511
48277,0.106273
48278,0.0998189
48279,0.103699
48280,0.0623283
48281,0.0644171
48282,0.0783679
48283,0.0804268
48284,0.0976228
48285,0.0911641
48286,0.104391
48287,0.113279
48288,0.136303
48289,0.146578
48290,0.127241
48291,0.12586
48292,0.115877
48293,0.11928
48294,0.119284
48295,0.114211
48296,0.112185
48297,0.0977459
48298,0.0961801
48299,0.0837324
48300,0.116198
48301,0.123033
48302,0.125433
48303,0.117518
48304,0.120665
48305,0.12478
48306,0.130488
48307,0.154857
48308,0.135627
48309,0.153174
48310,0.139956
48311,0.126892
48312,0.122693
48313,0.0999334
48314,0.0779365
48315,0.0758469
48316,0.0868737
48317,0.0871704
48318,0.115888
48319,0.093838
48320,0.0949903
48321,0.099793
48322,0.0862693
48323,0.0844692
48324,0.0868262
48325,0.0906892
48326,0.0885408
48327,0.0799259
48328,0.0866607
48329,0.0873225
48330,0.0876277
48331,0.0695571
48332,0.0547879
48333,0.0506427
48334,0.0399168
48335,0.035715
48336,0.035293
48337,0.034524
48338,0.0490792
48339,0.0723248
48340,0.0827657
48341,0.0592742
48342,0.0758113
48343,0.0631367
48344,0.0777325
48345,0.0846556
48346,0.0907041
48347,0.102138
48348,0.0816178
48349,0.0733179
48350,0.0749873
48351,0.101466
48352,0.103469
48353,0.0929603
48354,0.0871542
48355,0.0866121
48356,0.088498
48357,0.098742
48358,0.11066
48359,0.112502
48360,0.0975125
48361,0.0978686
48362,0.121639
48363,0.118106
48364,0.116714
48365,0.109671
48366,0.103587
48367,0.117415
48368,0.117582
48369,0.102709
48370,0.108609
48371,0.107529
48372,0.10227
48373,0.0878185
48374,0.0777025
48375,0.0805768
48376,0.0958811
48377,0.0766423
48378,0.0785528
48379,0.0811871
48380,0.081839
48381,0.0822987
48382,0.0920602
48383,0.0947216
48384,0.072961
48385,0.0805523
48386,0.0823922
48387,0.0924175
48388,0.0808371
48389,0.0906387
48390,0.100407
48391,0.09411
48392,0.101235
48393,0.0913758
48394,0.106648
48395,0.12523
48396,0.144045
48397,0.15356
48398,0.120939
48399,0.10672
48400,0.147541
48401,0.130896
48402,0.143181
48403,0.138787
48404,0.141749
48405,0.121937
48406,0.119422
48407,0.102178
48408,0.107224
48409,0.140845
48410,0.135446
48411,0.116139
48412,0.138873
48413,0.117544
48414,0.128233
48415,0.122084
48416,0.114822
48417,0.132734
48418,0.122356
48419,0.110028
48420,0.112664
48421,0.0959755
48422,0.113919
48423,0.120051
48424,0.121062
48425,0.126146
48426,0.138361
48427,0.130878
48428,0.123636
48429,0.118391
48430,0.109336
48431,0.109113
48432,0.0967178
48433,0.105721
48434,0.135823
48435,0.141378
48436,0.129241
48437,0.126442
48438,0.109468
48439,0.110657
48440,0.12837
48441,0.128841
48442,0.122868
48443,0.107675
48444,0.104897
48445,0.0964084
48446,0.0996509
48447,0.0787075
48448,0.07035
48449,0.0530181
48450,0.0728614
48451,0.0736311
48452,0.0786862
48453,0.100653
48454,0.0875586
48455,0.076078
48456,0.109259
48457,0.0996963
48458,0.0943574
48459,0.0927612
48460,0.0890516
48461,0.0840567
48462,0.0826722
48463,0.0723222
48464,0.0754068
48465,0.0972424
48466,0.0894363
48467,0.0755156
48468,0.0789052
48469,0.0668617
48470,0.0765739
48471,0.047
48472,0.0742162
48473,0.0767814
48474,0.0670057
48475,0.0836805
48476,0.0951653
48477,0.0815671
48478,0.0776505
48479,0.0770606
48480,0.0658415
48481,0.0971784
48482,0.0860177
48483,0.113071
48484,0.113054
48485,0.123928
48486,0.107535
48487,0.0984961
48488,0.102929
48489,0.0906541
48490,0.0960146
48491,0.0991508
48492,0.0887425
48493,0.0770364
48494,0.0999599
48495,0.0711759
48496,0.0819024
48497,0.0709769
48498,0.0720067
48499,0.100161
48500,0.0852463
48501,0.0845933
48502,0.0758088
48503,0.0718926
48504,0.0710325
48505,0.0711563
48506,0.0641981
48507,0.0730374
48508,0.113756
48509,0.112547
48510,0.109001
48511,0.0914257
48512,0.0929593
48513,0.0879287
48514,0.0889885
48515,0.122222
48516,0.114788
48517,0.0919622
48518,0.091788
48519,0.0692613
48520,0.0783897
48521,0.0872468
48522,0.0846869
48523,0.0746392
48524,0.055993
48525,0.0679374
48526,0.0796609
48527,0.0787983
48528,0.0751799
48529,0.116608
48530,0.0886914
48531,0.0819009
48532,0.0619485
48533,0.0623343
48534,0.0689937
48535,0.0786119
48536,0.0761736
48537,0.0894947
48538,0.0864212
48539,0.0891415
48540,0.100189
48541,0.0898137
48542,0.0720874
48543,0.0725347
48544,0.0876037
48545,0.0915264
48546,0.0868241
48547,0.0751828
48548,0.0659696
48549,0.0760884
48550,0.0953174
48551,0.0851331
48552,0.0747158
48553,0.0491182
48554,0.0827237
48555,0.0989235
48556,0.0939164
48557,0.103293
48558,0.105374
48559,0.118232
48560,0.103521
48561,0.0930488
48562,0.0980591
48563,0.0953938
48564,0.0991115
48565,0.100599
48566,0.0981305
48567,0.0977655
48568,0.105827
48569,0.0957845
48570,0.0953387
48571,0.115957
48572,0.103894
48573,0.105347
48574,0.126981
48575,0.137553
48576,0.128987
48577,0.118477
48578,0.102697
48579,0.115878
48580,0.102823
48581,0.112065
48582,0.0970269
48583,0.096793
48584,0.0970665
48585,0.0925392
48586,0.109463
48587,0.108009
48588,0.0963021
48589,0.108518
48590,0.102459
48591,0.117343
48592,0.105509
48593,0.0808944
48594,0.0877234
48595,0.0620844
48596,0.0830793
48597,0.0735569
48598,0.0572843
48599,0.0579322
48600,0.0524036
48601,0.0635715
48602,0.0696335
48603,0.0758822
48604,0.0704759
48605,0.0900529
48606,0.0837965
48607,0.0885768
48608,0.0919615
48609,0.100008
48610,0.105817
48611,0.112049
48612,0.109206
48613,0.10103
48614,0.0978698
48615,0.0777842
48616,0.0788542
48617,0.0705365
48618,0.0712275
48619,0.0631674
48620,0.0501467
48621,0.0657421
48622,0.070248
48623,0.0938247
48624,0.106141
48625,0.132912
48626,0.116218
48627,0.111344
48628,0.0907822
48629,0.0780815
48630,0.0736832
48631,0.0737041
48632,0.0589202
48633,0.0612198
48634,0.061601
48635,0.0546875
48636,0.0600369
48637,0.0750498
48638,0.0749704
48639,0.0694067
48640,0.0829297
48641,0.102411
48642,0.103626
48643,0.112971
48644,0.108402
48645,0.101052
48646,0.105495
48647,0.0847346
48648,0.078116
48649,0.0616042
48650,0.0908541
48651,0.0945174
48652,0.0919212
48653,0.0857544
48654,0.0810174
48655,0.0862963
48656,0.0778574
48657,0.0680945
48658,0.0866467
48659,0.0797148
48660,0.08368
48661,0.103091
48662,0.0990204
48663,0.104396
48664,0.0927509
48665,0.0765693
48666,0.0908119
48667,0.0792244
48668,0.0780068
48669,0.0741811
48670,0.0703061
48671,0.0808161
48672,0.0791224
48673,0.0815047
48674,0.080119
48675,0.0866763
48676,0.0805129
48677,0.0752639
48678,0.0635432
48679,0.0600948
48680,0.0646745
48681,0.0682532
48682,0.0459202
48683,0.0675497
48684,0.0861911
48685,0.0805293
48686,0.0821848
48687,0.074245
48688,0.0746113
48689,0.0860697
48690,0.0696844
48691,0.0801017
48692,0.0755229
48693,0.0587429
48694,0.0695098
48695,0.0624503
48696,0.0732215
48697,0.0569359
48698,0.0707122
48699,0.0952552
48700,0.0869855
48701,0.078402
48702,0.0682308
48703,0.0605261
48704,0.0558803
48705,0.0552118
48706,0.102744
48707,0.0864733
48708,0.0988267
48709,0.143656
48710,0.137638
48711,0.154759
48712,0.143254
48713,0.134471
48714,0.145287
48715,0.140351
48716,0.136342
48717,0.12008
48718,0.129175
48719,0.119709
48720,0.153391
48721,0.166336
48722,0.157597
48723,0.160078
48724,0.162392
48725,0.169458
48726,0.191702
48727,0.160924
48728,0.15116
48729,0.135422
48730,0.151543
48731,0.131664
48732,0.122449
48733,0.118685
48734,0.143194
48735,0.125638
48736,0.136619
48737,0.120122
48738,0.130504
48739,0.132645
48740,0.130447
48741,0.130333
48742,0.132279
48743,0.136268
48744,0.131997
48745,0.126263
48746,0.161393
48747,0.165797
48748,0.13399
48749,0.123155
48750,0.126459
48751,0.11656
48752,0.130289
48753,0.120996
48754,0.106573
48755,0.0958937
48756,0.0961672
48757,0.104647
48758,0.106973
48759,0.0926702
48760,0.0784596
48761,0.0984828
48762,0.117892
48763,0.100413
48764,0.100578
48765,0.12446
48766,0.133311
48767,0.118205
48768,0.089353
48769,0.116051
48770,0.110026
48771,0.115186
48772,0.110092
48773,0.111562
48774,0.120918
48775,0.131531
48776,0.133058
48777,0.109
48778,0.109998
48779,0.0962678
48780,0.0783485
48781,0.0832287
48782,0.081125
48783,0.068753
48784,0.0700781
48785,0.0513105
48786,0.0818234
48787,0.0672484
48788,0.0662079
48789,0.0709324
48790,0.0720787
48791,0.0946672
48792,0.0869831
48793,0.0820949
48794,0.0898237
48795,0.0696286
48796,0.0627764
48797,0.057014
48798,0.0596139
48799,0.0591399
48800,0.0419842
48801,0.0364339
48802,0.0692546
48803,0.0611165
48804,0.0451459
48805,0.0788604
48806,0.0767657
48807,0.106749
48808,0.0929368
48809,0.134312
48810,0.129682
48811,0.112609
48812,0.116479
48813,0.0940394
48814,0.110764
48815,0.109325
48816,0.12834
48817,0.111769
48818,0.106909
48819,0.116676
48820,0.125352
48821,0.123518
48822,0.111509
48823,0.126404
48824,0.120663
48825,0.121628
48826,0.13543
48827,0.125518
48828,0.121515
48829,0.162
48830,0.161251
48831,0.163292
48832,0.156436
48833,0.156564
48834,0.137091
48835,0.168062
48836,0.1588
48837,0.16129
48838,0.17945
48839,0.154856
48840,0.130696
48841,0.124766
48842,0.134825
48843,0.117534
48844,0.104589
48845,0.100464
48846,0.115572
48847,0.122428
48848,0.111682
48849,0.0943863
48850,0.10496
48851,0.0938752
48852,0.101461
48853,0.123757
48854,0.142923
48855,0.148208
48856,0.15591
48857,0.160268
48858,0.154223
48859,0.148649
48860,0.160241
48861,0.171863
48862,0.185864
48863,0.195955
48864,0.201264
48865,0.185001
48866,0.163684
48867,0.145867
48868,0.129855
48869,0.157304
48870,0.149617
48871,0.13747
48872,0.149064
48873,0.170804
48874,0.14601
48875,0.133932
48876,0.144547
48877,0.150578
48878,0.137535
48879,0.119988
48880,0.114751
48881,0.138534
48882,0.140231
48883,0.134675
48884,0.127111
48885,0.138181
48886,0.128729
48887,0.132964
48888,0.127763
48889,0.119158
48890,0.135135
48891,0.120924
48892,0.123947
48893,0.131029
48894,0.126761
48895,0.115578
48896,0.110798
48897,0.129073
48898,0.128682
48899,0.131552
48900,0.120223
48901,0.151732
48902,0.154117
48903,0.173474
48904,0.182299
48905,0.171845
48906,0.161938
48907,0.166288
48908,0.164874
48909,0.171743
48910,0.176778
48911,0.177718
48912,0.162976
48913,0.158786
48914,0.160286
48915,0.166685
48916,0.178866
48917,0.168018
48918,0.175395
48919,0.15862
48920,0.154132
48921,0.16263
48922,0.143505
48923,0.156071
48924,0.123906
48925,0.11814
48926,0.111203
48927,0.102686
48928,0.106782
48929,0.119665
48930,0.103739
48931,0.0824184
48932,0.0669481
48933,0.0568055
48934,0.0688567
48935,0.0686807
48936,0.0713399
48937,0.0987336
48938,0.0922321
48939,0.0896573
48940,0.0893379
48941,0.0674863
48942,0.064488
48943,0.0647844
48944,0.0588115
48945,0.0612716
48946,0.0530937
48947,0.0676859
48948,0.0715932
48949,0.0681632
48950,0.0706589
48951,0.0639189
48952,0.0396559
48953,0.0572781
48954,0.0528933
48955,0.0883141
48956,0.0985107
48957,0.0933768
48958,0.0932829
48959,0.0932685
48960,0.0884025
48961,0.0854544
48962,0.096748
48963,0.0900913
48964,0.0626122
48965,0.0843571
48966,0.0704732
48967,0.0678619
48968,0.0620452
48969,0.0636486
48970,0.0680915
48971,0.0766322
48972,0.0771296
48973,0.0563524
48974,0.0855275
48975,0.0992947
48976,0.0873666
48977,0.0783488
48978,0.0600219
48979,0.0826486
48980,0.101428
48981,0.120977
48982,0.108162
48983,0.114642
48984,0.117988
48985,0.158412
48986,0.143604
48987,0.129485
48988,0.121968
48989,0.142964
48990,0.156588
48991,0.141786
48992,0.160607
48993,0.139057
48994,0.142632
48995,0.105545
48996,0.110585
48997,0.11041
48998,0.100472
48999,0.0924218
49000,0.0948762
49001,0.104057
49002,0.120129
49003,0.119639
49004,0.131694
49005,0.125527
49006,0.132326
49007,0.135688
49008,0.113746
49009,0.129953
49010,0.113604
49011,0.1451
49012,0.133755
49013,0.156134
49014,0.145551
49015,0.145805
49016,0.154486
49017,0.152989
49018,0.13429
49019,0.127973
49020,0.143398
49021,0.150966
49022,0.123157
49023,0.152395
49024,0.136268
49025,0.124527
49026,0.117161
49027,0.118042
49028,0.127724
49029,0.108497
49030,0.121979
49031,0.109305
49032,0.101923
49033,0.105688
49034,0.0779719
49035,0.0914558
49036,0.087547
49037,0.102985
49038,0.0777766
49039,0.103741
49040,0.11539
49041,0.118978
49042,0.103662
49043,0.105008
49044,0.102481
49045,0.0891797
49046,0.0833707
49047,0.087618
49048,0.0844179
49049,0.0732335
49050,0.0632504
49051,0.0835222
49052,0.106046
49053,0.0862688
49054,0.0998547
49055,0.0774643
49056,0.0793075
49057,0.0861513
49058,0.0926324
49059,0.0902385
49060,0.106246
49061,0.101137
49062,0.0944694
49063,0.121346
49064,0.114278
49065,0.104538
49066,0.092028
49067,0.105971
49068,0.124911
49069,0.12283
49070,0.139198
49071,0.141047
49072,0.138542
49073,0.144343
49074,0.16052
49075,0.148499
49076,0.156684
49077,0.14313
49078,0.129357
49079,0.11764
49080,0.131252
49081,0.121671
49082,0.10414
49083,0.0853028
49084,0.0863834
49085,0.0824519
49086,0.0868673
49087,0.0852698
49088,0.0739808
49089,0.0953783
49090,0.0831726
49091,0.0932813
49092,0.0777382
49093,0.0800201
49094,0.0938949
49095,0.0803522
49096,0.0920595
49097,0.116868
49098,0.124722
49099,0.129127
49100,0.115958
49101,0.119501
49102,0.132772
49103,0.17781
49104,0.171066
49105,0.161231
49106,0.158655
49107,0.156561
49108,0.14269
49109,0.131652
49110,0.139987
49111,0.144261
49112,0.134918
49113,0.163279
49114,0.171581
49115,0.174617
49116,0.180678
49117,0.172668
49118,0.155906
49119,0.170266
49120,0.195198
49121,0.175303
49122,0.162856
49123,0.175294
49124,0.17767
49125,0.179412
49126,0.172425
49127,0.137191
49128,0.135868
49129,0.141884
49130,0.150844
49131,0.152774
49132,0.171305
49133,0.154903
49134,0.142247
49135,0.125913
49136,0.120244
49137,0.126937
49138,0.14812
49139,0.13554
49140,0.148572
49141,0.132742
49142,0.124559
49143,0.119609
49144,0.0980895
49145,0.0982941
49146,0.103296
49147,0.0851161
49148,0.127173
49149,0.12037
49150,0.117984
49151,0.102902
49152,0.100231
49153,0.119553
49154,0.0947172
49155,0.103324
49156,0.0982478
49157,0.0848205
49158,0.0936757
49159,0.0995388
49160,0.114918
49161,0.113525
49162,0.10717
49163,0.114894
49164,0.105685
49165,0.117191
49166,0.139337
49167,0.144323
49168,0.134128
49169,0.130199
49170,0.157272
49171,0.140811
49172,0.129192
49173,0.114691
49174,0.119345
49175,0.153482
49176,0.144217
49177,0.140716
49178,0.135746
49179,0.151526
49180,0.15901
49181,0.14424
49182,0.153636
49183,0.135465
49184,0.127825
49185,0.132407
49186,0.111729
49187,0.135833
49188,0.147601
49189,0.141808
49190,0.124104
49191,0.126123
49192,0.15023
49193,0.151008
49194,0.130371
49195,0.118182
49196,0.100906
49197,0.113914
49198,0.105767
49199,0.0948177
49200,0.0941375
49201,0.112771
49202,0.134634
49203,0.11906
49204,0.117212
49205,0.123889
49206,0.123762
49207,0.125237
49208,0.122963
49209,0.108527
49210,0.102199
49211,0.0814064
49212,0.0867328
49213,0.0770494
49214,0.166334
49215,0.132684
49216,0.117067
49217,0.137906
49218,0.138051
49219,0.141532
49220,0.156239
49221,0.135744
49222,0.133895
49223,0.146651
49224,0.155548
49225,0.135646
49226,0.131839
49227,0.131272
49228,0.132302
49229,0.127408
49230,0.118332
49231,0.124425
49232,0.142479
49233,0.134042
49234,0.124066
49235,0.123724
49236,0.132643
49237,0.1494
49238,0.155352
49239,0.144519
49240,0.140126
49241,0.134771
49242,0.136175
49243,0.130099
49244,0.12129
49245,0.129052
49246,0.121819
49247,0.14512
49248,0.138044
49249,0.102486
49250,0.106864
49251,0.114473
49252,0.0952667
49253,0.0954872
49254,0.103489
49255,0.10027
49256,0.107945
49257,0.102423
49258,0.0831443
49259,0.0909609
49260,0.0915518
49261,0.0919835
49262,0.0832232
49263,0.112293
49264,0.118048
49265,0.131713
49266,0.139097
49267,0.119927
49268,0.1052
49269,0.105599
49270,0.10076
49271,0.0988279
49272,0.106396
49273,0.105444
49274,0.113242
49275,0.116308
49276,0.114129
49277,0.103176
49278,0.11885
49279,0.12712
49280,0.129073
49281,0.125522
49282,0.137032
49283,0.137155
49284,0.136448
49285,0.127708
49286,0.111419
49287,0.12332
49288,0.121146
49289,0.116552
49290,0.120197
49291,0.110735
49292,0.141925
49293,0.164398
49294,0.151952
49295,0.139224
49296,0.118971
49297,0.118784
49298,0.12255
49299,0.109912
49300,0.102912
49301,0.108293
49302,0.109982
49303,0.0846032
49304,0.109482
49305,0.108446
49306,0.111729
49307,0.0898373
49308,0.081315
49309,0.0861112
49310,0.0818533
49311,0.0700142
49312,0.0809198
49313,0.0684482
49314,0.0693739
49315,0.073314
49316,0.0714006
49317,0.0962913
49318,0.0881754
49319,0.0774571
49320,0.0734717
49321,0.0570724
49322,0.0607921
49323,0.0569519
49324,0.0635685
49325,0.0646317
49326,0.0699942
49327,0.0491217
49328,0.0477966
49329,0.0580403
49330,0.0723335
49331,0.0796464
49332,0.0648371
49333,0.0808388
49334,0.0824374
49335,0.0954053
49336,0.0813468
49337,0.0698152
49338,0.0610761
49339,0.048155
49340,0.0552203
49341,0.0492814
49342,0.0455709
49343,0.0619667
49344,0.0694036
49345,0.0799097
49346,0.0666242
49347,0.0769311
49348,0.0700298
49349,0.0889174
49350,0.0907208
49351,0.114296
49352,0.107393
49353,0.11872
49354,0.123274
49355,0.128477
49356,0.116277
49357,0.103425
49358,0.0890421
49359,0.0975621
49360,0.081385
49361,0.0994533
49362,0.105587
49363,0.0917337
49364,0.0909191
49365,0.0815673
49366,0.0808347
49367,0.102762
49368,0.089429
49369,0.116729
49370,0.112305
49371,0.108891
49372,0.099419
49373,0.0950564
49374,0.0942753
49375,0.0851443
49376,0.105382
49377,0.109242
49378,0.0901467
49379,0.114877
49380,0.112911
49381,0.135691
49382,0.13979
49383,0.143152
49384,0.137281
49385,0.137813
49386,0.131934
49387,0.132912
49388,0.125154
49389,0.125503
49390,0.0944095
49391,0.104755
49392,0.0946908
49393,0.11088
49394,0.0948138
49395,0.0971006
49396,0.0818291
49397,0.075469
49398,0.0880676
49399,0.0898021
49400,0.0769117
49401,0.112939
49402,0.110833
49403,0.120621
49404,0.123697
49405,0.125268
49406,0.122981
49407,0.138799
49408,0.119952
49409,0.101547
49410,0.12867
49411,0.162446
49412,0.149682
49413,0.156921
49414,0.154672
49415,0.151397
49416,0.178915
49417,0.175828
49418,0.151467
49419,0.137029
49420,0.155768
49421,0.159037
49422,0.153594
49423,0.144468
49424,0.131139
49425,0.126205
49426,0.100598
49427,0.100637
49428,0.109456
49429,0.09752
49430,0.118935
49431,0.132532
49432,0.135263
49433,0.121447
49434,0.108036
49435,0.128511
49436,0.114164
49437,0.124048
49438,0.1117
49439,0.109275
49440,0.122955
49441,0.110925
49442,0.105906
49443,0.0965584
49444,0.0991883
49445,0.0876518
49446,0.0849739
49447,0.104834
49448,0.0862376
49449,0.102221
49450,0.105138
49451,0.092586
49452,0.103236
49453,0.101331
49454,0.113964
49455,0.0983663
49456,0.0972048
49457,0.0844086
49458,0.0809075
49459,0.0896431
49460,0.0803048
49461,0.0991369
49462,0.0884507
49463,0.0975494
49464,0.0956738
49465,0.098074
49466,0.091782
49467,0.0947707
49468,0.0937675
49469,0.108673
49470,0.094828
49471,0.0862045
49472,0.0960616
49473,0.0994158
49474,0.100229
49475,0.123862
49476,0.126588
49477,0.113747
49478,0.121205
49479,0.117179
49480,0.134012
49481,0.111512
49482,0.112454
49483,0.112459
49484,0.100253
49485,0.10397
49486,0.0993741
49487,0.0883429
49488,0.115159
49489,0.115303
49490,0.108352
49491,0.0943068
49492,0.104379
49493,0.112178
49494,0.113838
49495,0.118346
49496,0.126132
49497,0.127843
49498,0.125637
49499,0.118197
49500,0.111013
49501,0.094987
49502,0.102005
49503,0.0995854
49504,0.0953448
49505,0.107454
49506,0.121353
49507,0.117662
49508,0.100171
49509,0.0980119
49510,0.107628
49511,0.129526
49512,0.131366
49513,0.13922
49514,0.130833
49515,0.12964
49516,0.145464
49517,0.137009
49518,0.114441
49519,0.0884967
49520,0.0869588
49521,0.0790436
49522,0.0753238
49523,0.0665111
49524,0.093441
49525,0.0978917
49526,0.097959
49527,0.101807
49528,0.100962
49529,0.136212
49530,0.11217
49531,0.123693
49532,0.0979564
49533,0.0832382
49534,0.0995728
49535,0.0994963
49536,0.116957
49537,0.109922
49538,0.106483
49539,0.0812797
49540,0.0892596
49541,0.0936751
49542,0.0780071
49543,0.073638
49544,0.0641095
49545,0.0598389
49546,0.0597824
49547,0.0865755
49548,0.092361
49549,0.102464
49550,0.101137
49551,0.133219
49552,0.127067
49553,0.161114
49554,0.180579
49555,0.17949
49556,0.179195
49557,0.182915
49558,0.15623
49559,0.143536
49560,0.127088
49561,0.107254
49562,0.108951
49563,0.195685
49564,0.193195
49565,0.18838
49566,0.200895
49567,0.196664
49568,0.215592
49569,0.195287
49570,0.171906
49571,0.150219
49572,0.147473
49573,0.172473
49574,0.172601
49575,0.166504
49576,0.161109
49577,0.17636
49578,0.180291
49579,0.151236
49580,0.13377
49581,0.146263
49582,0.136601
49583,0.12596
49584,0.116321
49585,0.143966
49586,0.133666
49587,0.114585
49588,0.102174
49589,0.103065
49590,0.0930531
49591,0.108297
49592,0.100489
49593,0.10358
49594,0.10654
49595,0.0850175
49596,0.0896169
49597,0.0867141
49598,0.130963
49599,0.113607
49600,0.131897
49601,0.115199
49602,0.111279
49603,0.12469
49604,0.107746
49605,0.0922
49606,0.0832184
49607,0.0919388
49608,0.10157
49609,0.0972331
49610,0.14618
49611,0.144583
49612,0.136235
49613,0.114292
49614,0.110845
49615,0.0961617
49616,0.0795177
49617,0.1021
49618,0.0861648
49619,0.0834989
49620,0.0761395
49621,0.0973037
49622,0.10446
49623,0.0882975
49624,0.0817106
49625,0.0799964
49626,0.0810563
49627,0.0927839
49628,0.0991531
49629,0.0978444
49630,0.0867065
49631,0.0751987
49632,0.0751916
49633,0.0701782
49634,0.0935365
49635,0.0971403
49636,0.0896331
49637,0.0691615
49638,0.093571
49639,0.0868705
49640,0.0937318
49641,0.100283
49642,0.102728
49643,0.0970086
49644,0.0799461
49645,0.0750451
49646,0.0900008
49647,0.090439
49648,0.110036
49649,0.110833
49650,0.123603
49651,0.117537
49652,0.109445
49653,0.129646
49654,0.125677
49655,0.137592
49656,0.13454
49657,0.142995
49658,0.149194
49659,0.15529
49660,0.175968
49661,0.157935
49662,0.164093
49663,0.189817
49664,0.154523
49665,0.149904
49666,0.126765
49667,0.122825
49668,0.118347
49669,0.0868557
49670,0.10766
49671,0.124833
49672,0.114981
49673,0.0968426
49674,0.0793495
49675,0.0958526
49676,0.112681
49677,0.109287
49678,0.0912402
49679,0.110553
49680,0.111814
49681,0.115863
49682,0.103288
49683,0.0963249
49684,0.112484
49685,0.124763
49686,0.118737
49687,0.149075
49688,0.144663
49689,0.159485
49690,0.166776
49691,0.170832
49692,0.181692
49693,0.173954
49694,0.166844
49695,0.181284
49696,0.207331
49697,0.171772
49698,0.181788
49699,0.196769
49700,0.200357
49701,0.201389
49702,0.183646
49703,0.19444
49704,0.181103
49705,0.161859
49706,0.14553
49707,0.165906
49708,0.143708
49709,0.133991
49710,0.134781
49711,0.130241
49712,0.128714
49713,0.0975416
49714,0.106513
49715,0.103927
49716,0.105155
49717,0.102388
49718,0.126627
49719,0.120067
49720,0.121646
49721,0.144078
49722,0.13634
49723,0.152707
49724,0.129069
49725,0.113886
49726,0.117137
49727,0.12356
49728,0.106744
49729,0.0886588
49730,0.0847971
49731,0.0983074
49732,0.0890539
49733,0.0936381
49734,0.0988594
49735,0.105516
49736,0.110714
49737,0.115304
49738,0.129203
49739,0.142071
49740,0.147582
49741,0.133951
49742,0.120274
49743,0.117284
49744,0.102431
49745,0.0853091
49746,0.0983456
49747,0.103338
49748,0.10283
49749,0.0963302
49750,0.0793159
49751,0.0946237
49752,0.0744451
49753,0.0862408
49754,0.0900499
49755,0.0904693
49756,0.0767496
49757,0.0730537
49758,0.0636722
49759,0.0998005
49760,0.0971185
49761,0.106276
49762,0.0941815
49763,0.105415
49764,0.109967
49765,0.0882691
49766,0.108151
49767,0.10275
49768,0.105704
49769,0.09428
49770,0.105076
49771,0.109395
49772,0.116414
49773,0.114307
49774,0.104521
49775,0.102921
49776,0.0884421
49777,0.104335
49778,0.125237
49779,0.127662
49780,0.156316
49781,0.13836
49782,0.123589
49783,0.129838
49784,0.136408
49785,0.144223
49786,0.115288
49787,0.113616
49788,0.0991082
49789,0.113539
49790,0.123483
49791,0.121537
49792,0.119798
49793,0.113099
49794,0.098921
49795,0.125512
49796,0.12278
49797,0.109302
49798,0.102202
49799,0.0910858
49800,0.0737044
49801,0.0615963
49802,0.0672107
49803,0.0826103
49804,0.0747004
49805,0.0659381
49806,0.0646499
49807,0.0693535
49808,0.0847974
49809,0.0998923
49810,0.0975975
49811,0.104762
49812,0.105823
49813,0.109613
49814,0.0945888
49815,0.116889
49816,0.132472
49817,0.128302
49818,0.111937
49819,0.120144
49820,0.109714
49821,0.103629
49822,0.103084
49823,0.131803
49824,0.0988121
49825,0.10992
49826,0.0956491
49827,0.107133
49828,0.118227
49829,0.108585
49830,0.112229
49831,0.107303
49832,0.11513
49833,0.111156
49834,0.104297
49835,0.110844
49836,0.112437
49837,0.108581
49838,0.10502
49839,0.0884903
49840,0.0875995
49841,0.0829689
49842,0.127583
49843,0.123816
49844,0.134281
49845,0.12665
49846,0.127062
49847,0.120388
49848,0.116851
49849,0.10712
49850,0.0945956
49851,0.0835625
49852,0.0950156
49853,0.104127
49854,0.093594
49855,0.0895033
49856,0.10271
49857,0.110848
49858,0.106876
49859,0.0943389
49860,0.0728212
49861,0.063423
49862,0.0879337
49863,0.0749831
49864,0.101969
49865,0.0920346
49866,0.104239
49867,0.1263
49868,0.106222
49869,0.0949171
49870,0.127327
49871,0.134219
49872,0.114086
49873,0.101689
49874,0.133701
49875,0.122944
49876,0.131469
49877,0.117237
49878,0.111439
49879,0.120115
49880,0.132025
49881,0.108192
49882,0.105936
49883,0.129863
49884,0.105898
49885,0.113236
49886,0.124744
49887,0.104021
