time,BaseNetwork.server.aggregator(timetoserial(responseTimeStats:vector))
13030,0.0708798
13031,0.0623938
13032,0.0949893
13033,0.0955934
13034,0.0836905
13035,0.108655
13036,0.103574
13037,0.103244
13038,0.107892
13039,0.108139
13040,0.114257
13041,0.161549
13042,0.165395
13043,0.159929
13044,0.156861
13045,0.14823
13046,0.159969
13047,0.138913
13048,0.145776
13049,0.137006
13050,0.136707
13051,0.123492
13052,0.146714
13053,0.172793
13054,0.194182
13055,0.179874
13056,0.183817
13057,0.20012
13058,0.196013
13059,0.1951
13060,0.197658
13061,0.192184
13062,0.197996
13063,0.2061
13064,0.21252
13065,0.214812
13066,0.21516
13067,0.236267
13068,0.216257
13069,0.224235
13070,0.213881
13071,0.19491
13072,0.205561
13073,0.197966
13074,0.186611
13075,0.197274
13076,0.195221
13077,0.182406
13078,0.190001
13079,0.222165
13080,0.231567
13081,0.228465
13082,0.210401
13083,0.21514
13084,0.217982
13085,0.19919
13086,0.197899
13087,0.180424
13088,0.17492
13089,0.174841
13090,0.161966
13091,0.139889
13092,0.140571
13093,0.133625
13094,0.149998
13095,0.138932
13096,0.130229
13097,0.129962
13098,0.124692
13099,0.13351
13100,0.130713
13101,0.114261
13102,0.105314
13103,0.135491
13104,0.133829
13105,0.125492
13106,0.118176
13107,0.111617
13108,0.106385
13109,0.117364
13110,0.126883
13111,0.111401
13112,0.110629
13113,0.115619
13114,0.133608
13115,0.146344
13116,0.138034
13117,0.122801
13118,0.124747
13119,0.157035
13120,0.163078
13121,0.153208
13122,0.137247
13123,0.121794
13124,0.109389
13125,0.106221
13126,0.0998938
13127,0.0881803
13128,0.0972726
13129,0.0842952
13130,0.0793776
13131,0.066225
13132,0.0748585
13133,0.0667144
13134,0.0583932
13135,0.0586265
13136,0.0542533
13137,0.0785402
13138,0.0785012
13139,0.0787241
13140,0.103682
13141,0.0990956
13142,0.0786677
13143,0.0868535
13144,0.0942608
13145,0.0745309
13146,0.0914881
13147,0.119224
13148,0.13047
13149,0.117197
13150,0.107112
13151,0.112284
13152,0.167564
13153,0.147457
13154,0.144218
13155,0.125542
13156,0.0978393
13157,0.0996377
13158,0.0875325
13159,0.0773858
13160,0.104125
13161,0.100119
13162,0.0862693
13163,0.102242
13164,0.0924627
13165,0.0816827
13166,0.0634081
13167,0.104784
13168,0.0936322
13169,0.0891662
13170,0.0770776
13171,0.077614
13172,0.0693877
13173,0.0890675
13174,0.128793
13175,0.106057
13176,0.116664
13177,0.101783
13178,0.101914
13179,0.10152
13180,0.103349
13181,0.110263
13182,0.0957781
13183,0.0991695
13184,0.0834913
13185,0.114474
13186,0.105606
13187,0.107514
13188,0.0966164
13189,0.0976609
13190,0.0918068
13191,0.0976975
13192,0.107164
13193,0.109031
13194,0.10992
13195,0.126714
13196,0.119895
13197,0.0949894
13198,0.106487
13199,0.0929272
13200,0.0881519
13201,0.085955
13202,0.078368
13203,0.0887876
13204,0.0746941
13205,0.0751826
13206,0.115262
13207,0.138466
13208,0.124203
13209,0.114576
13210,0.0920691
13211,0.0838566
13212,0.0961032
13213,0.0939564
13214,0.116785
13215,0.113462
13216,0.1079
13217,0.121622
13218,0.122382
13219,0.128
13220,0.125607
13221,0.107071
13222,0.135769
13223,0.113705
13224,0.114657
13225,0.108641
13226,0.111658
13227,0.109145
13228,0.113132
13229,0.108234
13230,0.101449
13231,0.104336
13232,0.107149
13233,0.109052
13234,0.114145
13235,0.12791
13236,0.129045
13237,0.119642
13238,0.121375
13239,0.113816
13240,0.142619
13241,0.128713
13242,0.11828
13243,0.133782
13244,0.134774
13245,0.140158
13246,0.130638
13247,0.121994
13248,0.13286
13249,0.115307
13250,0.118936
13251,0.124737
13252,0.118587
13253,0.126385
13254,0.127627
13255,0.111101
13256,0.0883837
13257,0.085827
13258,0.0801069
13259,0.0941058
13260,0.109874
13261,0.120817
13262,0.122011
13263,0.105394
13264,0.097704
13265,0.0939012
13266,0.106108
13267,0.106171
13268,0.099863
13269,0.0922792
13270,0.0945842
13271,0.084183
13272,0.0853168
13273,0.0986258
13274,0.111855
13275,0.103866
13276,0.0881388
13277,0.119829
13278,0.120657
13279,0.105935
13280,0.121489
13281,0.108852
13282,0.0961431
13283,0.0954388
13284,0.12077
13285,0.11001
13286,0.127702
13287,0.153291
13288,0.162069
13289,0.148197
13290,0.16981
13291,0.154038
13292,0.164313
13293,0.172285
13294,0.157288
13295,0.154291
13296,0.142481
13297,0.132411
13298,0.124493
13299,0.125183
13300,0.119621
13301,0.102256
13302,0.103593
13303,0.102817
13304,0.10464
13305,0.0955689
13306,0.0922658
13307,0.126377
13308,0.112843
13309,0.108681
13310,0.122851
13311,0.125388
13312,0.137046
13313,0.114803
13314,0.129437
13315,0.145014
13316,0.153595
13317,0.143634
13318,0.174051
13319,0.164548
13320,0.146541
13321,0.132577
13322,0.128594
13323,0.105881
13324,0.127495
13325,0.133794
13326,0.123282
13327,0.10863
13328,0.147122
13329,0.171909
13330,0.160986
13331,0.139218
13332,0.152864
13333,0.137154
13334,0.158355
13335,0.162581
13336,0.154339
13337,0.150341
13338,0.120403
13339,0.104921
13340,0.104356
13341,0.129868
13342,0.126681
13343,0.11432
13344,0.110951
13345,0.11616
13346,0.118857
13347,0.13031
13348,0.129461
13349,0.11155
13350,0.118827
13351,0.111435
13352,0.12831
13353,0.128491
13354,0.127028
13355,0.138591
13356,0.0985428
13357,0.0788937
13358,0.0818891
13359,0.0821671
13360,0.0816165
13361,0.0884253
13362,0.0901583
13363,0.0913182
13364,0.0821655
13365,0.072137
13366,0.072115
13367,0.0730697
13368,0.0635548
13369,0.0515652
13370,0.0517584
13371,0.0664102
13372,0.0625584
13373,0.0974525
13374,0.123247
13375,0.101971
13376,0.0992932
13377,0.12307
13378,0.121543
13379,0.116787
13380,0.104421
13381,0.104913
13382,0.149361
13383,0.13559
13384,0.16027
13385,0.158664
13386,0.174695
13387,0.173065
13388,0.149765
13389,0.133502
13390,0.129422
13391,0.132832
13392,0.128777
13393,0.107302
13394,0.0908887
13395,0.11206
13396,0.103994
13397,0.114475
13398,0.0994393
13399,0.0920063
13400,0.0837533
13401,0.0823777
13402,0.0995707
13403,0.122709
13404,0.116427
13405,0.116504
13406,0.135899
13407,0.156867
13408,0.179036
13409,0.179951
13410,0.156379
13411,0.137797
13412,0.113549
13413,0.141302
13414,0.13871
13415,0.143569
13416,0.164201
13417,0.150971
13418,0.161994
13419,0.144724
13420,0.135373
13421,0.124036
13422,0.124596
13423,0.123085
13424,0.116863
13425,0.108571
13426,0.080663
13427,0.0869424
13428,0.104013
13429,0.101648
13430,0.122979
13431,0.13147
13432,0.125234
13433,0.100482
13434,0.0862752
13435,0.098903
13436,0.0850113
13437,0.115229
13438,0.143226
13439,0.146124
13440,0.132494
13441,0.134085
13442,0.145523
13443,0.148259
13444,0.147267
13445,0.131542
13446,0.13689
13447,0.153954
13448,0.156609
13449,0.131456
13450,0.118623
13451,0.119805
13452,0.111441
13453,0.102663
13454,0.103065
13455,0.123868
13456,0.116548
13457,0.0942652
13458,0.0982545
13459,0.113022
13460,0.100178
13461,0.0865228
13462,0.0731557
13463,0.0847681
13464,0.106559
13465,0.0882405
13466,0.0786504
13467,0.0569509
13468,0.0753409
13469,0.0797951
13470,0.0921408
13471,0.0953909
13472,0.104354
13473,0.130577
13474,0.124778
13475,0.10667
13476,0.102131
13477,0.0903775
13478,0.0766397
13479,0.0756799
13480,0.0918744
13481,0.0681715
13482,0.0825178
13483,0.0726678
13484,0.0686208
13485,0.056974
13486,0.0601233
13487,0.0833197
13488,0.0892689
13489,0.0704981
13490,0.0678256
13491,0.0448931
13492,0.041886
13493,0.0323565
13494,0.042886
13495,0.0759578
13496,0.0726234
13497,0.0832648
13498,0.0664366
13499,0.0608183
13500,0.0737597
13501,0.0898756
13502,0.109303
13503,0.104133
13504,0.108022
13505,0.120846
13506,0.110267
13507,0.100633
13508,0.13193
13509,0.126297
13510,0.144178
13511,0.139991
13512,0.148704
13513,0.149704
13514,0.13134
13515,0.123504
13516,0.116011
13517,0.129829
13518,0.128845
13519,0.11566
13520,0.114575
13521,0.102726
13522,0.102138
13523,0.117632
13524,0.0931434
13525,0.0946897
13526,0.0842756
13527,0.0774673
13528,0.080495
13529,0.0992763
13530,0.104208
13531,0.107625
13532,0.0857288
13533,0.0692746
13534,0.0813229
13535,0.0781764
13536,0.0822438
13537,0.0802371
13538,0.0927368
13539,0.0839705
13540,0.0914035
13541,0.07292
13542,0.0766635
13543,0.0821383
13544,0.0661652
13545,0.0627091
13546,0.0530998
13547,0.0555219
13548,0.0520752
13549,0.0927804
13550,0.0879494
13551,0.0841677
13552,0.120973
13553,0.0919722
13554,0.0831916
13555,0.0810334
13556,0.0770292
13557,0.083526
13558,0.0694287
13559,0.0648742
13560,0.057366
13561,0.0453532
13562,0.0481552
13563,0.0430155
13564,0.0535535
13565,0.058683
13566,0.0540178
13567,0.0496181
13568,0.0590069
13569,0.0580245
13570,0.0665858
13571,0.0601141
13572,0.063042
13573,0.0699429
13574,0.0761363
13575,0.0731286
13576,0.0682039
13577,0.106996
13578,0.116011
13579,0.12311
13580,0.113519
13581,0.114379
13582,0.107956
13583,0.103712
13584,0.108242
13585,0.122374
13586,0.124054
13587,0.0992983
13588,0.0851663
13589,0.091979
13590,0.0876831
13591,0.104539
13592,0.108224
13593,0.0862221
13594,0.0713375
13595,0.0534725
13596,0.0567942
13597,0.051819
13598,0.0583407
13599,0.0498104
13600,0.0776335
13601,0.0997648
13602,0.0980335
13603,0.0963456
13604,0.125647
13605,0.122771
13606,0.129068
13607,0.118028
13608,0.12262
13609,0.105961
13610,0.107713
13611,0.113876
13612,0.10102
13613,0.11314
13614,0.101964
13615,0.13712
13616,0.105238
13617,0.102904
13618,0.118366
13619,0.106629
13620,0.111795
13621,0.118459
13622,0.0987842
13623,0.101841
13624,0.093273
13625,0.111354
13626,0.104618
13627,0.0953995
13628,0.0811809
13629,0.0955363
13630,0.14257
13631,0.133269
13632,0.134775
13633,0.153979
13634,0.15344
13635,0.127047
13636,0.128556
13637,0.118868
13638,0.135163
13639,0.157688
13640,0.149834
13641,0.139006
13642,0.128007
13643,0.13251
13644,0.136336
13645,0.141291
13646,0.161838
13647,0.187415
13648,0.159821
13649,0.168743
13650,0.189221
13651,0.180861
13652,0.185961
13653,0.181856
13654,0.160047
13655,0.140997
13656,0.13791
13657,0.146965
13658,0.135527
13659,0.122987
13660,0.122757
13661,0.124017
13662,0.122121
13663,0.137398
13664,0.134593
13665,0.119852
13666,0.110672
13667,0.115823
13668,0.129698
13669,0.144956
13670,0.130443
13671,0.101324
13672,0.100764
13673,0.10077
13674,0.115247
13675,0.148319
13676,0.125032
13677,0.135314
13678,0.129946
13679,0.133219
13680,0.11183
13681,0.118965
13682,0.124333
13683,0.105198
13684,0.114057
13685,0.12393
13686,0.104846
13687,0.0883612
13688,0.0821523
13689,0.0870931
13690,0.124306
13691,0.117022
13692,0.110687
13693,0.0948537
13694,0.0833831
13695,0.0926724
13696,0.0899956
13697,0.0992229
13698,0.0943166
13699,0.101541
13700,0.0906859
13701,0.113532
13702,0.120167
13703,0.117917
13704,0.0936126
13705,0.0872266
13706,0.0781801
13707,0.0643186
13708,0.0957281
13709,0.0905452
13710,0.0902025
13711,0.0954673
13712,0.0954345
13713,0.101439
13714,0.122113
13715,0.126622
13716,0.123735
13717,0.132957
13718,0.131144
13719,0.122806
13720,0.144843
13721,0.136227
13722,0.140102
13723,0.128831
13724,0.119526
13725,0.108284
13726,0.090912
13727,0.0762791
13728,0.0654763
13729,0.107772
13730,0.11662
13731,0.100643
13732,0.0920413
13733,0.125268
13734,0.15856
13735,0.157552
13736,0.174656
13737,0.206908
13738,0.192841
13739,0.172362
13740,0.16733
13741,0.168416
13742,0.164627
13743,0.170743
13744,0.140894
13745,0.142427
13746,0.140829
13747,0.129101
13748,0.130578
13749,0.154711
13750,0.132885
13751,0.164261
13752,0.133069
13753,0.138876
13754,0.162852
13755,0.138213
13756,0.151746
13757,0.12017
13758,0.10601
13759,0.116835
13760,0.104084
13761,0.101547
13762,0.0789924
13763,0.0940134
13764,0.0841841
13765,0.0849826
13766,0.0721816
13767,0.0903669
13768,0.0896957
13769,0.0936951
13770,0.0678576
13771,0.0577818
13772,0.0477143
13773,0.0435707
13774,0.0477881
13775,0.0659634
13776,0.0599132
13777,0.113997
13778,0.0934777
13779,0.0811674
13780,0.0781256
13781,0.0774282
13782,0.0647638
13783,0.0663665
13784,0.0685309
13785,0.0577307
13786,0.0605922
13787,0.0572294
13788,0.0574423
13789,0.0918436
13790,0.106692
13791,0.110218
13792,0.10485
13793,0.0827906
13794,0.0753718
13795,0.0880538
13796,0.0864194
13797,0.0977939
13798,0.114855
13799,0.096948
13800,0.151287
13801,0.144079
13802,0.142506
13803,0.143616
13804,0.134514
13805,0.131486
13806,0.139626
13807,0.130054
13808,0.127086
13809,0.122306
13810,0.160828
13811,0.17014
13812,0.170887
13813,0.175519
13814,0.159997
13815,0.184642
13816,0.17898
13817,0.181131
13818,0.184985
13819,0.176149
13820,0.186637
13821,0.17476
13822,0.175897
13823,0.178228
13824,0.219265
13825,0.223811
13826,0.200783
13827,0.206184
13828,0.206357
13829,0.201431
13830,0.199756
13831,0.193977
13832,0.180492
13833,0.184652
13834,0.172206
13835,0.167898
13836,0.167258
13837,0.177776
13838,0.179603
13839,0.178915
13840,0.16164
13841,0.167191
13842,0.161162
13843,0.154144
13844,0.14968
13845,0.163601
13846,0.14589
13847,0.168374
13848,0.163275
13849,0.141957
13850,0.138764
13851,0.136434
13852,0.128134
13853,0.119714
13854,0.105135
13855,0.102955
13856,0.103093
13857,0.114063
13858,0.13287
13859,0.147699
13860,0.142835
13861,0.154202
13862,0.146722
13863,0.135317
13864,0.135881
13865,0.132935
13866,0.163165
13867,0.188487
13868,0.178766
13869,0.18751
13870,0.169976
13871,0.160233
13872,0.1559
13873,0.145371
13874,0.148998
13875,0.164354
13876,0.172571
13877,0.158078
13878,0.139734
13879,0.160304
13880,0.141616
13881,0.117944
13882,0.135648
13883,0.147406
13884,0.139906
13885,0.130268
13886,0.123143
13887,0.124241
13888,0.13249
13889,0.128398
13890,0.1287
13891,0.108956
13892,0.107055
13893,0.092348
13894,0.0695128
13895,0.0844417
13896,0.0802496
13897,0.0780948
13898,0.0795152
13899,0.107867
13900,0.097547
13901,0.0854694
13902,0.096554
13903,0.0786363
13904,0.110685
13905,0.0997819
13906,0.0999131
13907,0.113016
13908,0.102521
13909,0.0990832
13910,0.0827216
13911,0.0759904
13912,0.0647299
13913,0.0745613
13914,0.0950881
13915,0.0707096
13916,0.0772291
13917,0.0767202
13918,0.0864377
13919,0.0688102
13920,0.0853452
13921,0.0834559
13922,0.101417
13923,0.111295
13924,0.114115
13925,0.108145
13926,0.10666
13927,0.115117
13928,0.137583
13929,0.168285
13930,0.16279
13931,0.162443
13932,0.167238
13933,0.168482
13934,0.185873
13935,0.177722
13936,0.186357
13937,0.197196
13938,0.182917
13939,0.194626
13940,0.181562
13941,0.224202
13942,0.22034
13943,0.23485
13944,0.224905
13945,0.19646
13946,0.171309
13947,0.188785
13948,0.198185
13949,0.204281
13950,0.218261
13951,0.216183
13952,0.235023
13953,0.28045
13954,0.281828
13955,0.270911
13956,0.251764
13957,0.237135
13958,0.230361
13959,0.228504
13960,0.19256
13961,0.186116
13962,0.190754
13963,0.207938
13964,0.197078
13965,0.193271
13966,0.168249
13967,0.168385
13968,0.161301
13969,0.166608
13970,0.153056
13971,0.128507
13972,0.152156
13973,0.146034
13974,0.161639
13975,0.158825
13976,0.138374
13977,0.132203
13978,0.217111
13979,0.211022
13980,0.200598
13981,0.211528
13982,0.198628
13983,0.191464
13984,0.16665
13985,0.184109
13986,0.175748
13987,0.181355
13988,0.163498
13989,0.152728
13990,0.145361
13991,0.164689
13992,0.174202
13993,0.168884
13994,0.161896
13995,0.156686
13996,0.145929
13997,0.143077
13998,0.125111
13999,0.141196
14000,0.127628
14001,0.120356
14002,0.105425
14003,0.116712
14004,0.13652
14005,0.134268
14006,0.139349
14007,0.125125
14008,0.117984
14009,0.108512
14010,0.101589
14011,0.118546
14012,0.131686
14013,0.129917
14014,0.127717
14015,0.116621
14016,0.11729
14017,0.107788
14018,0.104914
14019,0.114709
14020,0.11868
14021,0.144058
14022,0.140473
14023,0.130374
14024,0.141226
14025,0.139676
14026,0.134462
14027,0.130824
14028,0.114941
14029,0.122344
14030,0.13284
14031,0.143438
14032,0.159586
14033,0.154518
14034,0.147074
14035,0.133959
14036,0.148211
14037,0.162235
14038,0.155478
14039,0.158877
14040,0.152744
14041,0.160301
14042,0.15263
14043,0.151065
14044,0.161923
14045,0.163512
14046,0.156637
14047,0.151602
14048,0.147784
14049,0.135461
14050,0.11225
14051,0.111764
14052,0.110176
14053,0.117853
14054,0.10621
14055,0.114569
14056,0.116934
14057,0.126627
14058,0.107202
14059,0.117725
14060,0.11696
14061,0.130864
14062,0.135359
14063,0.141181
14064,0.16006
14065,0.164294
14066,0.151218
14067,0.14336
14068,0.164558
14069,0.155294
14070,0.150909
14071,0.213137
14072,0.207329
14073,0.220581
14074,0.203884
14075,0.193976
14076,0.212905
14077,0.233177
14078,0.216131
14079,0.239224
14080,0.239254
14081,0.247477
14082,0.235396
14083,0.226712
14084,0.239611
14085,0.228412
14086,0.24107
14087,0.217979
14088,0.209676
14089,0.197109
14090,0.195447
14091,0.175888
14092,0.157059
14093,0.150216
14094,0.154409
14095,0.1383
14096,0.140005
14097,0.137764
14098,0.1388
14099,0.136781
14100,0.13329
14101,0.134206
14102,0.120847
14103,0.113777
14104,0.107288
14105,0.13171
14106,0.130004
14107,0.113297
14108,0.138927
14109,0.137691
14110,0.112725
14111,0.12465
14112,0.100292
14113,0.0969149
14114,0.11489
14115,0.127539
14116,0.12932
14117,0.120737
14118,0.0938397
14119,0.0754518
14120,0.0779553
14121,0.0854454
14122,0.101467
14123,0.0972036
14124,0.103048
14125,0.11163
14126,0.0900345
14127,0.10103
14128,0.0867384
14129,0.107928
14130,0.130212
14131,0.162904
14132,0.14433
14133,0.151768
14134,0.175834
14135,0.181274
14136,0.151118
14137,0.152327
14138,0.157521
14139,0.190584
14140,0.206044
14141,0.178448
14142,0.194758
14143,0.200276
14144,0.195316
14145,0.199517
14146,0.195182
14147,0.192472
14148,0.18271
14149,0.191873
14150,0.181157
14151,0.153144
14152,0.156046
14153,0.191853
14154,0.169791
14155,0.148914
14156,0.17024
14157,0.159761
14158,0.183216
14159,0.168539
14160,0.159145
14161,0.148484
14162,0.133731
14163,0.145793
14164,0.147572
14165,0.13448
14166,0.121076
14167,0.130293
14168,0.111548
14169,0.095935
14170,0.0940432
14171,0.0840125
14172,0.0968678
14173,0.0861856
14174,0.103745
14175,0.0931493
14176,0.098144
14177,0.107133
14178,0.120452
14179,0.111217
14180,0.117167
14181,0.118229
14182,0.125405
14183,0.0942935
14184,0.0817689
14185,0.0735836
14186,0.0906653
14187,0.104853
14188,0.0943957
14189,0.0706949
14190,0.107059
14191,0.111501
14192,0.103552
14193,0.108129
14194,0.126243
14195,0.120262
14196,0.118022
14197,0.128676
14198,0.120731
14199,0.11475
14200,0.107854
14201,0.109302
14202,0.120411
14203,0.15507
14204,0.148215
14205,0.16635
14206,0.173958
14207,0.16229
14208,0.152653
14209,0.171919
14210,0.187807
14211,0.185239
14212,0.162662
14213,0.160586
14214,0.153496
14215,0.167191
14216,0.148648
14217,0.14144
14218,0.140944
14219,0.136518
14220,0.155007
14221,0.133435
14222,0.152317
14223,0.133413
14224,0.119513
14225,0.10757
14226,0.112799
14227,0.109899
14228,0.123536
14229,0.0976807
14230,0.105054
14231,0.109218
14232,0.0991922
14233,0.0866523
14234,0.0857034
14235,0.0867395
14236,0.0949751
14237,0.0846064
14238,0.0779557
14239,0.0792861
14240,0.0818963
14241,0.0888214
14242,0.0819575
14243,0.0595877
14244,0.0908427
14245,0.108735
14246,0.0970627
14247,0.0879155
14248,0.0754983
14249,0.0756158
14250,0.0850964
14251,0.0795085
14252,0.0763593
14253,0.0725291
14254,0.0833795
14255,0.0805243
14256,0.0767939
14257,0.0919897
14258,0.109852
14259,0.112007
14260,0.103131
14261,0.096605
14262,0.110551
14263,0.109735
14264,0.120849
14265,0.0923185
14266,0.0755955
14267,0.0788064
14268,0.0741628
14269,0.0734213
14270,0.0739488
14271,0.0680403
14272,0.0571464
14273,0.0994214
14274,0.0927539
14275,0.0873403
14276,0.118384
14277,0.130774
14278,0.16236
14279,0.171711
14280,0.183182
14281,0.177955
14282,0.170118
14283,0.167746
14284,0.190196
14285,0.205981
14286,0.193742
14287,0.193231
14288,0.16944
14289,0.186355
14290,0.184694
14291,0.185265
14292,0.208548
14293,0.211214
14294,0.198935
14295,0.191913
14296,0.191439
14297,0.162701
14298,0.16298
14299,0.175651
14300,0.170551
14301,0.180929
14302,0.194821
14303,0.199829
14304,0.192743
14305,0.216267
14306,0.212353
14307,0.208878
14308,0.206455
14309,0.207349
14310,0.193693
14311,0.206533
14312,0.206119
14313,0.210062
14314,0.192699
14315,0.192869
14316,0.198309
14317,0.196808
14318,0.190275
14319,0.179357
14320,0.171117
14321,0.189251
14322,0.173653
14323,0.161153
14324,0.152742
14325,0.146479
14326,0.133369
14327,0.139753
14328,0.139134
14329,0.131666
14330,0.140678
14331,0.130303
14332,0.123102
14333,0.102864
14334,0.0962772
14335,0.119792
14336,0.150344
14337,0.137889
14338,0.106211
14339,0.11527
14340,0.0949212
14341,0.0882577
14342,0.0726062
14343,0.0638933
14344,0.0612971
14345,0.0563142
14346,0.0493564
14347,0.0594124
14348,0.0638841
14349,0.0662188
14350,0.0587914
14351,0.0640897
14352,0.0593945
14353,0.0774365
14354,0.0746312
14355,0.0617245
14356,0.0499561
14357,0.0479377
14358,0.057052
14359,0.0511337
14360,0.0544958
14361,0.0637954
14362,0.0894433
14363,0.105671
14364,0.117117
14365,0.0963557
14366,0.101006
14367,0.0920992
14368,0.0873469
14369,0.0763826
14370,0.0829868
14371,0.100233
14372,0.0774835
14373,0.0920873
14374,0.0873329
14375,0.134736
14376,0.136472
14377,0.125381
14378,0.117718
14379,0.160517
14380,0.145306
14381,0.131613
14382,0.149848
14383,0.139184
14384,0.135346
14385,0.13739
14386,0.145721
14387,0.0986675
14388,0.110708
14389,0.110343
14390,0.127121
14391,0.103584
14392,0.113415
14393,0.118207
14394,0.111111
14395,0.0891304
14396,0.0827195
14397,0.0575038
14398,0.0600358
14399,0.063182
14400,0.0693822
14401,0.0666076
14402,0.0614824
14403,0.0738422
14404,0.0718303
14405,0.0668771
14406,0.0508298
14407,0.0578753
14408,0.059152
14409,0.0647412
14410,0.111245
14411,0.107605
14412,0.110849
14413,0.114803
14414,0.10918
14415,0.106441
14416,0.0989634
14417,0.11109
14418,0.104974
14419,0.109866
14420,0.124209
14421,0.116532
14422,0.130663
14423,0.119816
14424,0.110132
14425,0.103359
14426,0.11595
14427,0.112782
14428,0.104801
14429,0.143994
14430,0.15577
14431,0.156525
14432,0.157484
14433,0.144738
14434,0.148951
14435,0.15856
14436,0.138702
14437,0.142327
14438,0.166971
14439,0.145731
14440,0.151481
14441,0.150244
14442,0.15344
14443,0.135621
14444,0.121354
14445,0.122344
14446,0.138347
14447,0.12146
14448,0.125978
14449,0.137934
14450,0.138042
14451,0.133361
14452,0.152374
14453,0.193699
14454,0.18964
14455,0.192255
14456,0.190611
14457,0.191217
14458,0.179169
14459,0.154046
14460,0.163181
14461,0.16335
14462,0.166124
14463,0.171741
14464,0.179063
14465,0.181376
14466,0.165887
14467,0.172089
14468,0.139949
14469,0.136429
14470,0.114889
14471,0.0970186
14472,0.0926658
14473,0.110921
14474,0.0931139
14475,0.0900057
14476,0.0973156
14477,0.0971079
14478,0.113511
14479,0.138697
14480,0.148278
14481,0.142555
14482,0.116551
14483,0.13067
14484,0.111382
14485,0.104336
14486,0.11688
14487,0.117384
14488,0.149755
14489,0.132531
14490,0.123335
14491,0.109422
14492,0.115134
14493,0.112762
14494,0.0930441
14495,0.154334
14496,0.173895
14497,0.159304
14498,0.153349
14499,0.147205
14500,0.142947
14501,0.177802
14502,0.185723
14503,0.172992
14504,0.167854
14505,0.157511
14506,0.147052
14507,0.13452
14508,0.127685
14509,0.122062
14510,0.113023
14511,0.118896
14512,0.112711
14513,0.105888
14514,0.113392
14515,0.0922274
14516,0.084681
14517,0.0826891
14518,0.0881278
14519,0.0822271
14520,0.0900979
14521,0.0983145
14522,0.0851488
14523,0.101733
14524,0.118095
14525,0.111366
14526,0.132843
14527,0.133068
14528,0.118066
14529,0.114621
14530,0.108272
14531,0.115902
14532,0.116129
14533,0.117621
14534,0.096826
14535,0.109691
14536,0.10261
14537,0.0976716
14538,0.100361
14539,0.104049
14540,0.104584
14541,0.0966375
14542,0.0914402
14543,0.0807656
14544,0.0706553
14545,0.0762971
14546,0.0914502
14547,0.0710156
14548,0.0976277
14549,0.122649
14550,0.109986
14551,0.113149
14552,0.121021
14553,0.120573
14554,0.10313
14555,0.115198
14556,0.10885
14557,0.0952101
14558,0.0886724
14559,0.0922928
14560,0.105884
14561,0.0919584
14562,0.0864527
14563,0.0869657
14564,0.0856297
14565,0.109994
14566,0.121104
14567,0.111249
14568,0.113969
14569,0.110998
14570,0.108631
14571,0.0938929
14572,0.108556
14573,0.134415
14574,0.121984
14575,0.103848
14576,0.101373
14577,0.111963
14578,0.115903
14579,0.102581
14580,0.126983
14581,0.140503
14582,0.13799
14583,0.115729
14584,0.105598
14585,0.12274
14586,0.104776
14587,0.120031
14588,0.139286
14589,0.128732
14590,0.143241
14591,0.156488
14592,0.130961
14593,0.110938
14594,0.145272
14595,0.150073
14596,0.14588
14597,0.136124
14598,0.135643
14599,0.112106
14600,0.110113
14601,0.118379
14602,0.113744
14603,0.129519
14604,0.121608
14605,0.111531
14606,0.119412
14607,0.131118
14608,0.127398
14609,0.108791
14610,0.106531
14611,0.120131
14612,0.116421
14613,0.13623
14614,0.143445
14615,0.145316
14616,0.126771
14617,0.106601
14618,0.0985711
14619,0.0915943
14620,0.10005
14621,0.108775
14622,0.121443
14623,0.109577
14624,0.0998659
14625,0.107015
14626,0.0807984
14627,0.076935
14628,0.0672923
14629,0.073041
14630,0.0720621
14631,0.0739692
14632,0.081869
14633,0.109829
14634,0.0752733
14635,0.0639803
14636,0.0784915
14637,0.078078
14638,0.075441
14639,0.0616786
14640,0.0446869
14641,0.0516015
14642,0.0643744
14643,0.0896213
14644,0.081175
14645,0.0801977
14646,0.0967022
14647,0.106284
14648,0.116614
14649,0.118278
14650,0.108979
14651,0.0937048
14652,0.0972925
14653,0.100232
14654,0.0863703
14655,0.0877669
14656,0.0746872
14657,0.06731
14658,0.0951758
14659,0.0715154
14660,0.0684263
14661,0.0528622
14662,0.0719968
14663,0.0564
14664,0.0685449
14665,0.075648
14666,0.0651948
14667,0.0769466
14668,0.0800108
14669,0.0647519
14670,0.0797426
14671,0.0784661
14672,0.0858767
14673,0.101509
14674,0.093856
14675,0.111789
14676,0.101897
14677,0.0915058
14678,0.089177
14679,0.0907742
14680,0.12277
14681,0.13379
14682,0.137665
14683,0.145671
14684,0.19096
14685,0.169456
14686,0.16575
14687,0.158582
14688,0.163934
14689,0.163187
14690,0.132055
14691,0.143296
14692,0.123909
14693,0.115668
14694,0.128506
14695,0.139847
14696,0.130365
14697,0.12308
14698,0.135453
14699,0.143335
14700,0.128848
14701,0.116309
14702,0.130164
14703,0.115197
14704,0.104242
14705,0.120316
14706,0.097927
14707,0.0951925
14708,0.0938358
14709,0.097739
14710,0.0859815
14711,0.0879939
14712,0.111025
14713,0.129686
14714,0.12296
14715,0.113525
14716,0.121567
14717,0.122399
14718,0.122364
14719,0.120876
14720,0.133232
